Time,Altitude,Pressure,Velocity,Temperature,Events,Voltages
79.00,5873,732.10,-27.04762,107.78, -,9.393232
79.05,5873,732.10,-27.04762,107.78, -,9.393232
79.10,5873,732.10,-23.66667,107.78, -,9.393232
79.15,5869.448,732.20,-27.04762,107.78, -,9.393232
79.20,5869.448,732.20,-27.04762,107.78, -,9.393232
79.25,5865.897,732.30,-27.04762,107.78, -,9.393232
79.30,5865.897,732.30,-27.04762,107.78, -,9.393232
79.35,5865.897,732.30,-27.04762,107.78, -,9.393232
79.40,5862.346,732.40,-30.42857,107.78, -,9.393232
79.45,5858.796,732.50,-30.42857,107.78, -,9.393232
79.50,5858.796,732.50,-30.42857,107.78, -,9.393232
79.55,5858.796,732.50,-27.04762,107.78, -,9.393232
79.60,5855.247,732.60,-30.42857,107.78, -,9.393232
79.65,5851.696,732.70,-33.80952,107.78, -,9.393232
79.70,5851.696,732.70,-30.42857,107.78, -,9.393232
79.75,5848.148,732.80,-33.80952,107.78, -,9.393232
79.80,5848.148,732.80,-33.80952,107.78, -,9.393232
79.85,5848.148,732.80,-30.42857,107.78, -,9.393232
79.90,5848.148,732.80,-30.42857,107.78, -,9.393232
79.95,5844.598,732.90,-30.42857,107.78, -,9.393232
80.00,5841.05,733.00,-30.42857,107.78, -,9.393232
80.05,5841.05,733.00,-30.42857,107.78, -,9.393232
80.10,5841.05,733.00,-30.42857,107.78, -,9.393232
80.15,5837.503,733.10,-33.80952,107.78, -,9.393232
80.20,5837.503,733.10,-30.42857,107.78, -,9.393232
80.25,5837.503,733.10,-30.42857,107.78, -,9.393232
80.30,5833.954,733.20,-30.42857,107.78, -,9.393232
80.35,5833.954,733.20,-30.42857,107.78, -,9.393232
80.40,5830.408,733.30,-33.80952,107.78, -,9.393232
80.45,5830.408,733.30,-30.42857,107.78, -,9.393232
80.50,5830.408,733.30,-27.04762,107.78, -,9.393232
80.55,5826.86,733.40,-30.42857,107.78, -,9.393232
80.60,5826.86,733.40,-30.42857,107.78, -,9.393232
80.65,5823.314,733.50,-30.42857,107.78, -,9.393232
80.70,5823.314,733.50,-27.04762,107.78, -,9.393232
80.75,5819.769,733.60,-30.42857,107.78, -,9.393232
80.80,5819.769,733.60,-27.04762,107.78, -,9.393232
80.85,5816.222,733.70,-30.42857,107.78, -,9.393232
80.90,5816.222,733.70,-30.42857,107.78, -,9.393232
80.95,5816.222,733.70,-30.42857,107.78, -,9.393232
81.00,5812.678,733.80,-30.42857,107.78, -,9.393232
81.05,5809.131,733.90,-30.42857,107.78, -,9.393232
81.10,5809.131,733.90,-30.42857,107.78, -,9.393232
81.15,5809.131,733.90,-30.42857,107.78, -,9.393232
81.20,5805.588,734.00,-30.42857,107.78, -,9.393232
81.25,5805.588,734.00,-30.42857,107.78, -,9.393232
81.30,5802.045,734.10,-33.80952,107.78, -,9.393232
81.35,5802.045,734.10,-30.42857,107.78, -,9.393232
81.40,5798.5,734.20,-33.80952,107.78, -,9.393232
81.45,5798.5,734.20,-30.42857,107.78, -,9.393232
81.50,5798.5,734.20,-30.42857,107.78, -,9.373784
81.55,5794.958,734.30,-33.80952,107.78, -,9.373784
81.60,5794.958,734.30,-30.42857,107.78, -,9.373784
81.65,5791.413,734.40,-33.80952,107.78, -,9.373784
81.70,5791.413,734.40,-30.42857,107.78, -,9.373784
81.75,5791.413,734.40,-30.42857,107.78, -,9.373784
81.80,5787.872,734.50,-30.42857,107.78, -,9.373784
81.85,5787.872,734.50,-30.42857,107.78, -,9.373784
81.90,5787.872,734.50,-27.04762,107.78, -,9.373784
81.95,5784.33,734.60,-30.42857,107.78, -,9.373784
82.00,5784.33,734.60,-30.42857,107.78, -,9.373784
82.05,5784.33,734.60,-27.04762,107.78, -,9.373784
82.10,5780.787,734.70,-27.04762,107.78, -,9.373784
82.15,5780.787,734.70,-27.04762,107.78, -,9.373784
82.20,5780.787,734.70,-27.04762,107.78, -,9.373784
82.25,5777.247,734.80,-27.04762,107.78, -,9.373784
82.30,5777.247,734.80,-27.04762,107.78, -,9.373784
82.35,5777.247,734.80,-23.66667,107.78, -,9.373784
82.40,5773.705,734.90,-27.04762,107.78, -,9.373784
82.45,5773.705,734.90,-23.66667,107.78, -,9.373784
82.50,5770.165,735.00,-27.04762,107.78, -,9.373784
82.55,5770.165,735.00,-27.04762,107.78, -,9.373784
82.60,5770.165,735.00,-23.66667,107.78, -,9.373784
82.65,5770.165,735.00,-23.66667,107.78, -,9.373784
82.70,5766.625,735.10,-23.66667,107.78, -,9.373784
82.75,5766.625,735.10,-23.66667,107.78, -,9.373784
82.80,5766.625,735.10,-23.66667,107.78, -,9.373784
82.85,5763.084,735.20,-23.66667,107.78, -,9.373784
82.90,5763.084,735.20,-23.66667,107.78, -,9.373784
82.95,5763.084,735.20,-23.66667,107.78, -,9.373784
83.00,5759.546,735.30,-23.66667,107.78, -,9.373784
83.05,5759.546,735.30,-23.66667,107.78, -,9.373784
83.10,5759.546,735.30,-23.66667,107.78, -,9.373784
83.15,5756.005,735.40,-23.66667,107.78, -,9.373784
83.20,5756.005,735.40,-23.66667,107.78, -,9.373784
83.25,5752.468,735.50,-27.04762,107.78, -,9.373784
83.30,5752.468,735.50,-23.66667,107.78, -,9.373784
83.35,5752.468,735.50,-23.66667,107.78, -,9.373784
83.40,5748.931,735.60,-27.04762,107.78, -,9.373784
83.45,5745.391,735.70,-27.04762,107.78, -,9.373784
83.50,5745.391,735.70,-27.04762,107.78, -,9.393232
83.55,5741.854,735.80,-27.04762,107.78, -,9.393232
83.60,5741.854,735.80,-27.04762,107.78, -,9.393232
83.65,5738.316,735.90,-30.42857,107.78, -,9.393232
83.70,5738.316,735.90,-30.42857,107.78, -,9.393232
83.75,5738.316,735.90,-27.04762,107.78, -,9.393232
83.80,5734.781,736.00,-30.42857,107.78, -,9.393232
83.85,5734.781,736.00,-30.42857,107.78, -,9.393232
83.90,5734.781,736.00,-27.04762,107.78, -,9.393232
83.95,5731.245,736.10,-30.42857,107.78, -,9.393232
84.00,5727.708,736.20,-33.80952,107.78, -,9.393232
84.05,5727.708,736.20,-30.42857,107.78, -,9.393232
84.10,5727.708,736.20,-30.42857,107.78, -,9.393232
84.15,5724.173,736.30,-33.80952,107.78, -,9.393232
84.20,5724.173,736.30,-30.42857,107.78, -,9.393232
84.25,5720.637,736.40,-33.80952,107.78, -,9.393232
84.30,5720.637,736.40,-30.42857,107.78, -,9.393232
84.35,5720.637,736.40,-30.42857,107.78, -,9.393232
84.40,5717.103,736.50,-33.80952,107.78, -,9.393232
84.45,5713.57,736.60,-33.80952,107.78, -,9.393232
84.50,5713.57,736.60,-30.42857,107.78, -,9.393232
84.55,5713.57,736.60,-30.42857,107.78, -,9.471023
84.60,5710.034,736.70,-30.42857,107.78, -,9.471023
84.65,5710.034,736.70,-30.42857,107.78, -,9.471023
84.70,5710.034,736.70,-27.04762,107.78, -,9.471023
84.75,5710.034,736.70,-27.04762,107.78, -,9.471023
84.80,5706.501,736.80,-30.42857,107.78, -,9.471023
84.85,5706.501,736.80,-27.04762,107.78, -,9.471023
84.90,5706.501,736.80,-27.04762,107.78, -,9.471023
84.95,5702.967,736.90,-30.42857,107.78, -,9.471023
85.00,5702.967,736.90,-27.04762,107.78, -,9.471023
85.05,5702.967,736.90,-23.66667,107.78, -,9.471023
85.10,5699.436,737.00,-27.04762,107.78, -,9.471023
85.15,5699.436,737.00,-27.04762,107.78, -,9.471023
85.20,5699.436,737.00,-23.66667,107.78, -,9.471023
85.25,5695.904,737.10,-27.04762,107.78, -,9.471023
85.30,5695.904,737.10,-23.66667,107.78, -,9.471023
85.35,5695.904,737.10,-23.66667,107.78, -,9.471023
85.40,5692.371,737.20,-27.04762,107.78, -,9.471023
85.45,5692.371,737.20,-23.66667,107.78, -,9.471023
85.50,5688.84,737.30,-23.66667,107.78, -,9.41268
85.55,5688.84,737.30,-23.66667,107.78, -,9.41268
85.60,5685.307,737.40,-27.04762,107.78, -,9.41268
85.65,5685.307,737.40,-23.66667,107.78, -,9.41268
85.70,5681.777,737.50,-27.04762,107.78, -,9.41268
85.75,5681.777,737.50,-27.04762,107.78, -,9.41268
85.80,5678.248,737.60,-30.42857,107.78, -,9.41268
85.85,5678.248,737.60,-27.04762,107.78, -,9.41268
85.90,5674.716,737.70,-30.42857,107.78, -,9.41268
85.95,5674.716,737.70,-30.42857,107.78, -,9.41268
86.00,5674.716,737.70,-27.04762,107.78, -,9.41268
86.05,5671.188,737.80,-30.42857,107.78, -,9.41268
86.10,5671.188,737.80,-30.42857,107.78, -,9.41268
86.15,5671.188,737.80,-27.04762,107.78, -,9.41268
86.20,5667.657,737.90,-30.42857,107.78, -,9.41268
86.25,5667.657,737.90,-30.42857,107.78, -,9.41268
86.30,5667.657,737.90,-27.04762,107.78, -,9.41268
86.35,5667.657,737.90,-27.04762,107.78, -,9.41268
86.40,5664.129,738.00,-30.42857,107.78, -,9.41268
86.45,5660.601,738.10,-30.42857,107.78, -,9.41268
86.50,5660.601,738.10,-30.42857,107.78, -,9.41268
86.55,5660.601,738.10,-27.04762,107.78, -,9.393232
86.60,5660.601,738.10,-27.04762,107.78, -,9.393232
86.65,5660.601,738.10,-23.66667,107.78, -,9.393232
86.70,5660.601,738.10,-23.66667,107.78, -,9.393232
86.75,5657.072,738.20,-23.66667,107.78, -,9.393232
86.80,5657.072,738.20,-23.66667,107.78, -,9.393232
86.85,5657.072,738.20,-20.28572,107.78, -,9.393232
86.90,5653.545,738.30,-23.66667,107.78, -,9.393232
86.95,5653.545,738.30,-20.28572,107.78, -,9.393232
87.00,5650.016,738.40,-23.66667,107.78, -,9.393232
87.05,5650.016,738.40,-23.66667,107.78, -,9.393232
87.10,5650.016,738.40,-20.28572,107.78, -,9.393232
87.15,5646.49,738.50,-23.66667,107.78, -,9.393232
87.20,5646.49,738.50,-23.66667,107.78, -,9.393232
87.25,5642.964,738.60,-23.66667,107.78, -,9.393232
87.30,5642.964,738.60,-23.66667,107.78, -,9.393232
87.35,5642.964,738.60,-23.66667,107.78, -,9.393232
87.40,5639.437,738.70,-27.04762,107.78, -,9.393232
87.45,5639.437,738.70,-23.66667,107.78, -,9.393232
87.50,5639.437,738.70,-20.28572,107.78, -,9.393232
87.55,5635.912,738.80,-23.61905,107.78, -,9.393232
87.60,5635.912,738.80,-23.61905,107.78, -,9.393232
87.65,5635.912,738.80,-23.61905,107.78, -,9.393232
87.70,5632.385,738.90,-27,107.78, -,9.393232
87.75,5632.385,738.90,-27,107.78, -,9.393232
87.80,5628.861,739.00,-26.95238,107.78, -,9.393232
87.85,5628.861,739.00,-26.95238,107.78, -,9.393232
87.90,5628.861,739.00,-26.95238,107.78, -,9.393232
87.95,5628.861,739.00,-23.57143,107.78, -,9.393232
88.00,5625.337,739.10,-26.90476,107.78, -,9.393232
88.05,5625.337,739.10,-23.52381,107.78, -,9.393232
88.10,5621.812,739.20,-26.90476,107.78, -,9.393232
88.15,5621.812,739.20,-26.90476,107.78, -,9.393232
88.20,5618.289,739.30,-26.85714,107.78, -,9.393232
88.25,5618.289,739.30,-26.85714,107.78, -,9.393232
88.30,5614.764,739.40,-26.80952,107.78, -,9.393232
88.35,5614.764,739.40,-26.80952,107.78, -,9.393232
88.40,5614.764,739.40,-26.80952,107.78, -,9.393232
88.45,5611.242,739.50,-26.76191,107.78, -,9.393232
88.50,5611.242,739.50,-26.76191,107.78, -,9.393232
88.55,5607.72,739.60,-30.09524,107.78, -,9.41268
88.60,5607.72,739.60,-26.76191,107.78, -,9.41268
88.65,5607.72,739.60,-26.76191,107.78, -,9.41268
88.70,5604.196,739.70,-30.09524,107.78, -,9.41268
88.75,5604.196,739.70,-26.71428,107.78, -,9.41268
88.80,5600.675,739.80,-30.04762,107.78, -,9.41268
88.85,5600.675,739.80,-26.71428,107.78, -,9.41268
88.90,5597.152,739.90,-30.04762,107.78, -,9.41268
88.95,5597.152,739.90,-30.04762,107.78, -,9.41268
89.00,5593.632,740.00,-33.38095,107.78, -,9.41268
89.05,5593.632,740.00,-30.04762,107.78, -,9.41268
89.10,5590.112,740.10,-33.38095,107.78, -,9.41268
89.15,5590.112,740.10,-30,107.78, -,9.41268
89.20,5590.112,740.10,-30,107.78, -,9.41268
89.25,5590.112,740.10,-26.66667,107.78, -,9.41268
89.30,5586.59,740.20,-30,107.78, -,9.41268
89.35,5586.59,740.20,-26.66667,107.78, -,9.41268
89.40,5583.071,740.30,-30,107.78, -,9.41268
89.45,5583.071,740.30,-30,107.78, -,9.41268
89.50,5583.071,740.30,-26.66667,107.78, -,9.393232
89.55,5579.55,740.40,-30,107.78, -,9.393232
89.60,5579.55,740.40,-26.66667,107.78, -,9.393232
89.65,5576.032,740.50,-30,107.78, -,9.393232
89.70,5576.032,740.50,-30,107.78, -,9.393232
89.75,5576.032,740.50,-26.66667,107.78, -,9.393232
89.80,5576.032,740.50,-26.66667,107.78, -,9.393232
89.85,5572.514,740.60,-26.66667,107.78, -,9.393232
89.90,5568.994,740.70,-30,107.78, -,9.393232
89.95,5568.994,740.70,-26.66667,107.78, -,9.393232
90.00,5565.477,740.80,-30,107.78, -,9.393232
90.05,5565.477,740.80,-26.66667,107.78, -,9.393232
90.10,5565.477,740.80,-26.66667,107.78, -,9.393232
90.15,5561.958,740.90,-26.66667,107.78, -,9.393232
90.20,5561.958,740.90,-26.66667,107.78, -,9.393232
90.25,5558.441,741.00,-30,107.78, -,9.393232
90.30,5558.441,741.00,-30,107.78, -,9.393232
90.35,5554.925,741.10,-30,107.78, -,9.393232
90.40,5554.925,741.10,-30,107.78, -,9.393232
90.45,5554.925,741.10,-26.66667,107.78, -,9.393232
90.50,5554.925,741.10,-26.66667,107.78, -,9.393232
90.55,5551.408,741.20,-30,107.78, -,9.393232
90.60,5551.408,741.20,-26.66667,107.78, -,9.393232
90.65,5547.892,741.30,-30,107.78, -,9.393232
90.70,5547.892,741.30,-26.66667,107.78, -,9.393232
90.75,5547.892,741.30,-26.66667,107.78, -,9.393232
90.80,5544.375,741.40,-30,107.78, -,9.393232
90.85,5544.375,741.40,-30,107.78, -,9.393232
90.90,5540.861,741.50,-30,107.78, -,9.393232
90.95,5540.861,741.50,-26.66667,107.78, -,9.393232
91.00,5537.347,741.60,-30,107.78, -,9.393232
91.05,5537.347,741.60,-26.66667,107.78, -,9.393232
91.10,5537.347,741.60,-26.66667,107.78, -,9.393232
91.15,5533.831,741.70,-30,107.78, -,9.393232
91.20,5533.831,741.70,-26.66667,107.78, -,9.393232
91.25,5530.317,741.80,-30,107.78, -,9.393232
91.30,5526.802,741.90,-30,107.78, -,9.393232
91.35,5526.802,741.90,-30,107.78, -,9.393232
91.40,5523.29,742.00,-30,107.78, -,9.393232
91.45,5523.29,742.00,-30,107.78, -,9.393232
91.50,5523.29,742.00,-30,107.78, -,9.451575
91.55,5519.777,742.10,-33.33333,107.78, -,9.451575
91.60,5519.777,742.10,-30,107.78, -,9.451575
91.65,5516.263,742.20,-33.33333,107.78, -,9.451575
91.70,5516.263,742.20,-30,107.78, -,9.451575
91.75,5512.751,742.30,-33.33333,107.78, -,9.451575
91.80,5512.751,742.30,-33.33333,107.78, -,9.451575
91.85,5512.751,742.30,-30,107.78, -,9.451575
91.90,5509.238,742.40,-33.33333,107.78, -,9.451575
91.95,5509.238,742.40,-30,107.78, -,9.451575
92.00,5505.728,742.50,-33.33333,107.78, -,9.451575
92.05,5505.728,742.50,-30,107.78, -,9.451575
92.10,5505.728,742.50,-30,107.78, -,9.451575
92.15,5502.217,742.60,-33.33333,107.78, -,9.451575
92.20,5502.217,742.60,-30,107.78, -,9.451575
92.25,5498.705,742.70,-33.33333,107.78, -,9.451575
92.30,5498.705,742.70,-30,107.78, -,9.451575
92.35,5498.705,742.70,-26.66667,107.78, -,9.451575
92.40,5495.196,742.80,-30,107.78, -,9.451575
92.45,5495.196,742.80,-26.66667,107.78, -,9.451575
92.50,5495.196,742.80,-26.66667,107.78, -,9.451575
92.55,5491.685,742.90,-30,107.78, -,9.393232
92.60,5488.176,743.00,-30,107.78, -,9.393232
92.65,5488.176,743.00,-30,107.78, -,9.393232
92.70,5484.667,743.10,-30,107.78, -,9.393232
92.75,5484.667,743.10,-30,107.78, -,9.393232
92.80,5484.667,743.10,-26.66667,107.78, -,9.393232
92.85,5484.667,743.10,-26.66667,107.78, -,9.393232
92.90,5481.157,743.20,-30,107.78, -,9.393232
92.95,5481.157,743.20,-26.66667,107.78, -,9.393232
93.00,5481.157,743.20,-26.66667,107.78, -,9.393232
93.05,5477.649,743.30,-26.66667,107.78, -,9.393232
93.10,5477.649,743.30,-26.66667,107.78, -,9.393232
93.15,5474.14,743.40,-30,107.78, -,9.393232
93.20,5474.14,743.40,-26.66667,107.78, -,9.393232
93.25,5470.633,743.50,-30,107.78, -,9.393232
93.30,5470.633,743.50,-26.66667,107.78, -,9.393232
93.35,5470.633,743.50,-26.66667,107.78, -,9.393232
93.40,5467.126,743.60,-30,107.78, -,9.393232
93.45,5463.618,743.70,-30,107.78, -,9.393232
93.50,5463.618,743.70,-30,107.78, -,9.393232
93.55,5460.112,743.80,-33.33333,107.78, -,9.393232
93.60,5460.112,743.80,-30,107.78, -,9.393232
93.65,5460.112,743.80,-26.66667,107.78, -,9.393232
93.70,5456.605,743.90,-30,107.78, -,9.393232
93.75,5456.605,743.90,-26.66667,107.78, -,9.393232
93.80,5456.605,743.90,-26.66667,107.78, -,9.393232
93.85,5453.1,744.00,-30,107.78, -,9.393232
93.90,5453.1,744.00,-30,107.78, -,9.393232
93.95,5453.1,744.00,-26.66667,107.78, -,9.393232
94.00,5449.595,744.10,-30,107.78, -,9.393232
94.05,5446.089,744.20,-33.33333,107.78, -,9.393232
94.10,5446.089,744.20,-30,107.78, -,9.393232
94.15,5442.585,744.30,-33.33333,107.78, -,9.393232
94.20,5442.585,744.30,-30,107.78, -,9.393232
94.25,5442.585,744.30,-30,107.78, -,9.393232
94.30,5439.08,744.40,-30,107.78, -,9.393232
94.35,5439.08,744.40,-30,107.78, -,9.393232
94.40,5439.08,744.40,-30,107.78, -,9.393232
94.45,5435.577,744.50,-30,107.78, -,9.393232
94.50,5435.577,744.50,-26.66667,107.78, -,9.393232
94.55,5432.074,744.60,-30,107.78, -,9.393232
94.60,5432.074,744.60,-26.66667,107.78, -,9.393232
94.65,5432.074,744.60,-26.66667,107.78, -,9.393232
94.70,5428.569,744.70,-30,107.78, -,9.393232
94.75,5425.067,744.80,-30,107.78, -,9.393232
94.80,5425.067,744.80,-30,107.78, -,9.393232
94.85,5425.067,744.80,-30,107.78, -,9.393232
94.90,5425.067,744.80,-26.66667,107.78, -,9.393232
94.95,5421.564,744.90,-30,107.78, -,9.393232
95.00,5421.564,744.90,-30,107.78, -,9.393232
95.05,5418.063,745.00,-30,107.78, -,9.393232
95.10,5418.063,745.00,-26.66667,107.78, -,9.393232
95.15,5414.562,745.10,-30,107.78, -,9.393232
95.20,5414.562,745.10,-26.66667,107.78, -,9.393232
95.25,5411.059,745.20,-30,107.78, -,9.393232
95.30,5411.059,745.20,-30,107.78, -,9.393232
95.35,5411.059,745.20,-26.66667,107.78, -,9.393232
95.40,5411.059,745.20,-26.66667,107.78, -,9.393232
95.45,5407.559,745.30,-30,107.78, -,9.393232
95.50,5407.559,745.30,-26.66667,107.78, -,9.568261
95.55,5407.559,745.30,-26.66667,107.78, -,9.568261
95.60,5404.058,745.40,-26.66667,107.78, -,9.568261
95.65,5404.058,745.40,-26.66667,107.78, -,9.568261
95.70,5400.558,745.50,-30,107.78, -,9.568261
95.75,5400.558,745.50,-26.66667,107.78, -,9.568261
95.80,5397.059,745.60,-26.66667,107.78, -,9.568261
95.85,5400.558,745.50,-23.33333,107.78, -,9.568261
95.90,5397.059,745.60,-26.66667,107.78, -,9.568261
95.95,5397.059,745.60,-26.66667,107.78, -,9.568261
96.00,5393.559,745.70,-26.66667,107.78, -,9.568261
96.05,5393.559,745.70,-26.66667,107.78, -,9.568261
96.10,5393.559,745.70,-23.33333,107.78, -,9.568261
96.15,5393.559,745.70,-23.33333,107.78, -,9.568261
96.20,5390.061,745.80,-23.33333,107.78, -,9.568261
96.25,5386.561,745.90,-26.66667,107.78, -,9.568261
96.30,5386.561,745.90,-23.33333,107.78, -,9.568261
96.35,5386.561,745.90,-23.33333,107.78, -,9.568261
96.40,5386.561,745.90,-23.33333,107.78, -,9.568261
96.45,5386.561,745.90,-23.33333,107.78, -,9.568261
96.50,5383.063,746.00,-23.33333,107.78, -,9.568261
96.55,5383.063,746.00,-23.33333,107.78, -,9.393232
96.60,5379.566,746.10,-26.66667,107.78, -,9.393232
96.65,5379.566,746.10,-23.33333,107.78, -,9.393232
96.70,5376.067,746.20,-26.66667,107.78, -,9.393232
96.75,5376.067,746.20,-23.33333,107.78, -,9.393232
96.80,4625.94,767.90,-737.7619,107.78, -,9.393232
96.85,5372.571,746.30,-23.33333,107.78, -,9.393232
96.90,5372.571,746.30,-26.66667,107.78, -,9.393232
96.95,5369.073,746.40,-26.66667,107.78, -,9.393232
97.00,5369.073,746.40,-26.66667,107.78, -,9.393232
97.05,5365.578,746.50,-26.66667,107.78, -,9.393232
97.10,5365.578,746.50,-26.66667,107.78, -,9.393232
97.15,5365.578,746.50,-26.66667,107.78, -,9.393232
97.20,5362.083,746.60,-30,107.78, -,9.393232
97.25,5362.083,746.60,-26.66667,107.78, -,9.393232
97.30,5362.083,746.60,-23.33333,107.78, -,9.393232
97.35,5362.083,746.60,-23.33333,107.78, -,9.393232
97.40,5358.586,746.70,-26.66667,107.78, -,9.393232
97.45,5355.091,746.80,-30,107.78, -,9.393232
97.50,5355.091,746.80,-30,107.78, -,9.393232
97.55,5355.091,746.80,-26.66667,107.78, -,9.393232
97.60,5351.595,746.90,-30,107.78, -,9.393232
97.65,5355.091,746.80,-23.33333,107.78, -,9.393232
97.70,5351.595,746.90,-26.66667,107.78, -,9.393232
97.75,5348.102,747.00,-26.66667,107.78, -,9.393232
97.80,5348.102,747.00,-26.66667,107.78, -,9.393232
97.85,5344.609,747.10,684.4286,107.78, -,9.393232
97.90,5344.609,747.10,-26.66667,107.78, -,9.393232
97.95,5344.609,747.10,-26.66667,107.78, -,9.393232
98.00,5344.609,747.10,-23.33333,107.78, -,9.393232
98.05,5341.114,747.20,-26.66667,107.78, -,9.393232
98.10,5341.114,747.20,-23.33333,107.78, -,9.393232
98.15,5341.114,747.20,-23.33333,107.78, -,9.393232
98.20,5337.621,747.30,-26.66667,107.78, -,9.393232
98.25,5337.621,747.30,-23.33333,107.78, -,9.393232
98.30,5337.621,747.30,-23.33333,107.78, -,9.393232
98.35,5334.127,747.40,-26.66667,107.78, -,9.393232
98.40,5334.127,747.40,-26.66667,107.78, -,9.393232
98.45,5334.127,747.40,-23.33333,107.78, -,9.393232
98.50,5330.635,747.50,-23.33333,107.78, -,9.393232
98.55,5330.635,747.50,-23.33333,107.78, -,9.393232
98.60,5330.635,747.50,-23.33333,107.78, -,9.393232
98.65,5327.144,747.60,-23.33333,107.78, -,9.393232
98.70,5327.144,747.60,-26.66667,107.78, -,9.393232
98.75,5327.144,747.60,-23.33333,107.78, -,9.393232
98.80,5327.144,747.60,-20,107.78, -,9.393232
98.85,5327.144,747.60,-20,107.78, -,9.393232
98.90,5323.651,747.70,-20,107.78, -,9.393232
98.95,5320.161,747.80,-23.33333,107.78, -,9.393232
99.00,5320.161,747.80,-23.33333,107.78, -,9.393232
99.05,5316.668,747.90,-26.66667,107.78, -,9.393232
99.10,5316.668,747.90,-23.33333,107.78, -,9.393232
99.15,5316.668,747.90,-23.33333,107.78, -,9.393232
99.20,5313.178,748.00,-26.66667,107.78, -,9.393232
99.25,5313.178,748.00,-23.33333,107.78, -,9.393232
99.30,5309.689,748.10,-26.66667,107.78, -,9.393232
99.35,5309.689,748.10,-26.66667,107.78, -,9.393232
99.40,5306.198,748.20,-26.66667,107.78, -,9.393232
99.45,5306.198,748.20,-26.66667,107.78, -,9.393232
99.50,5302.709,748.30,-30,107.78, -,9.393232
99.55,5302.709,748.30,-26.66667,107.78, -,9.393232
99.60,5299.219,748.40,-30,107.78, -,9.393232
99.65,5295.731,748.50,-33.33333,107.78, -,9.393232
99.70,5295.731,748.50,-30,107.78, -,9.393232
99.75,5295.731,748.50,-30,107.78, -,9.393232
99.80,5292.243,748.60,-33.33333,107.78, -,9.393232
99.85,5288.754,748.70,-36.66667,107.78, -,9.393232
99.90,5288.754,748.70,-36.66667,107.78, -,9.393232
99.95,5285.267,748.80,-36.66667,107.78, -,9.393232
100.00,5281.779,748.90,-36.66667,107.78, -,9.393232
100.05,5278.292,749.00,-40,107.78, -,9.393232
100.10,5274.807,749.10,-40,107.78, -,9.393232
100.15,5274.807,749.10,-40,107.78, -,9.393232
100.20,5274.807,749.10,-40,107.78, -,9.393232
100.25,5274.807,749.10,-36.66667,107.78, -,9.393232
100.30,5274.807,749.10,-36.66667,107.78, -,9.393232
100.35,5271.32,749.20,-36.66667,107.78, -,9.393232
100.40,5271.32,749.20,-36.66667,107.78, -,9.393232
100.45,5271.32,749.20,-33.33333,107.78, -,9.393232
100.50,5267.834,749.30,-36.66667,107.78, -,9.393232
100.55,5267.834,749.30,-33.33333,107.78, -,9.393232
100.60,5264.348,749.40,-36.66667,107.78, -,9.393232
100.65,5264.348,749.40,-33.33333,107.78, -,9.393232
100.70,5264.348,749.40,-30,107.78, -,9.393232
100.75,5264.348,749.40,-30,107.78, -,9.393232
100.80,5260.864,749.50,-33.33333,107.78, -,9.393232
100.85,5260.864,749.50,-30,107.78, -,9.393232
100.90,5260.864,749.50,-26.66667,107.78, -,9.393232
100.95,5257.38,749.60,-30,107.78, -,9.393232
101.00,5257.38,749.60,-26.66667,107.78, -,9.393232
101.05,5257.38,749.60,-23.33333,107.78, -,9.393232
101.10,5253.895,749.70,-23.33333,107.78, -,9.393232
101.15,5253.895,749.70,-20,107.78, -,9.393232
101.20,5250.412,749.80,-23.33333,107.78, -,9.393232
101.25,5250.412,749.80,-23.33333,107.78, -,9.393232
101.30,5250.412,749.80,-23.33333,107.78, -,9.393232
101.35,5250.412,749.80,-23.33333,107.78, -,9.393232
101.40,5246.927,749.90,-23.33333,107.78, -,9.393232
101.45,5246.927,749.90,-23.33333,107.78, -,9.393232
101.50,5243.445,750.00,-26.66667,107.78, -,9.393232
101.55,5243.445,750.00,-23.33333,107.78, -,9.393232
101.60,5239.963,750.10,-26.66667,107.78, -,9.393232
101.65,5239.963,750.10,-23.33333,107.78, -,9.393232
101.70,5236.479,750.20,-26.66667,107.78, -,9.393232
101.75,5236.479,750.20,-26.66667,107.78, -,9.393232
101.80,5236.479,750.20,-26.66667,107.78, -,9.393232
101.85,5236.479,750.20,-23.33333,107.78, -,9.393232
101.90,5232.998,750.30,-26.66667,107.78, -,9.393232
101.95,5232.998,750.30,-26.66667,107.78, -,9.393232
102.00,5229.515,750.40,-26.66667,107.78, -,9.393232
102.05,5229.515,750.40,-26.66667,107.78, -,9.393232
102.10,5226.035,750.50,-30,107.78, -,9.393232
102.15,5226.035,750.50,-26.66667,107.78, -,9.393232
102.20,5226.035,750.50,-26.66667,107.78, -,9.393232
102.25,5222.555,750.60,-26.66667,107.78, -,9.393232
102.30,5222.555,750.60,-26.66667,107.78, -,9.393232
102.35,5222.555,750.60,-26.66667,107.78, -,9.393232
102.40,5219.073,750.70,-30,107.78, -,9.393232
102.45,5219.073,750.70,-26.66667,107.78, -,9.393232
102.50,5219.073,750.70,-26.66667,107.78, -,9.393232
102.55,5215.594,750.80,-26.66667,107.78, -,9.393232
102.60,5215.594,750.80,-26.66667,107.78, -,9.393232
102.65,5215.594,750.80,-23.33333,107.78, -,9.393232
102.70,5215.594,750.80,-23.33333,107.78, -,9.393232
