#version,serial,flight,call,time,connected,locked,nsat,latitude,longitude,altitude,year,month,day,hour,minute,second,pad_dist,pad_range,pad_az,pad_el,pdop,hdop,vdop
6, 11784, 1,KQ4TWD,  3785.25, 1, 1, 15,  33.4793085, -82.1527842,   127.0, 2025,  4, 13, 21, 26,  4,  2526934,  2526934,  67,   0,   1.1,   0.5,   1.0
6, 11784, 1,KQ4TWD,  3786.26, 1, 1, 15,  33.4793460, -82.1531425,   126.0, 2025,  4, 13, 21, 26,  5,  2526902,  2526902,  67,   0,   1.2,   0.6,   1.0
6, 11784, 1,KQ4TWD,  3787.26, 1, 1, 15,  33.4793826, -82.1535004,   126.0, 2025,  4, 13, 21, 26,  6,  2526870,  2526870,  67,   0,   1.2,   0.5,   1.0
6, 11784, 1,KQ4TWD,  3788.26, 1, 1, 15,  33.4794185, -82.1538560,   126.0, 2025,  4, 13, 21, 26,  7,  2526838,  2526838,  67,   0,   1.0,   0.5,   0.9
6, 11784, 1,KQ4TWD,  3789.25, 1, 1, 15,  33.4794536, -82.1542122,   127.0, 2025,  4, 13, 21, 26,  8,  2526806,  2526806,  67,   0,   1.1,   0.5,   1.0
6, 11784, 1,KQ4TWD,  3790.25, 1, 1, 15,  33.4794905, -82.1545684,   127.0, 2025,  4, 13, 21, 26,  9,  2526775,  2526775,  67,   0,   1.0,   0.5,   0.9
6, 11784, 1,KQ4TWD,  3791.26, 1, 1, 15,  33.4795276, -82.1549240,   128.0, 2025,  4, 13, 21, 26, 10,  2526743,  2526743,  67,   0,   1.1,   0.5,   1.0
6, 11784, 1,KQ4TWD,  3792.25, 1, 1, 15,  33.4795641, -82.1552788,   128.0, 2025,  4, 13, 21, 26, 11,  2526711,  2526711,  67,   0,   1.1,   0.5,   0.9
6, 11784, 1,KQ4TWD,  3793.26, 1, 1, 15,  33.4796021, -82.1556332,   129.0, 2025,  4, 13, 21, 26, 12,  2526680,  2526680,  67,   0,   1.0,   0.5,   0.9
6, 11784, 1,KQ4TWD,  3794.26, 1, 1, 15,  33.4796390, -82.1559879,   130.0, 2025,  4, 13, 21, 26, 13,  2526648,  2526648,  67,   0,   1.2,   0.6,   1.0
6, 11784, 1,KQ4TWD,  3795.25, 1, 1, 15,  33.4796758, -82.1563437,   130.0, 2025,  4, 13, 21, 26, 14,  2526616,  2526616,  67,   0,   1.1,   0.5,   1.0
6, 11784, 1,KQ4TWD,  3796.25, 1, 1, 15,  33.4797114, -82.1567006,   131.0, 2025,  4, 13, 21, 26, 15,  2526584,  2526584,  67,   0,   1.2,   0.6,   1.0
6, 11784, 1,KQ4TWD,  3797.24, 1, 1, 15,  33.4797480, -82.1570575,   132.0, 2025,  4, 13, 21, 26, 16,  2526552,  2526552,  67,   0,   1.3,   0.6,   1.2
6, 11784, 1,KQ4TWD,  3798.26, 1, 1, 15,  33.4797862, -82.1574153,   132.0, 2025,  4, 13, 21, 26, 17,  2526521,  2526521,  67,   0,   1.2,   0.6,   1.0
6, 11784, 1,KQ4TWD,  3799.26, 1, 1, 15,  33.4798242, -82.1577734,   133.0, 2025,  4, 13, 21, 26, 18,  2526489,  2526489,  67,   0,   1.2,   0.6,   1.0
6, 11784, 1,KQ4TWD,  3800.25, 1, 1, 15,  33.4798625, -82.1581316,   134.0, 2025,  4, 13, 21, 26, 19,  2526457,  2526457,  67,   0,   1.2,   0.6,   1.0
6, 11784, 1,KQ4TWD,  3801.27, 1, 1, 15,  33.4799008, -82.1584889,   135.0, 2025,  4, 13, 21, 26, 20,  2526425,  2526425,  67,   0,   1.2,   0.6,   1.0
6, 11784, 1,KQ4TWD,  3802.25, 1, 1, 15,  33.4799388, -82.1588454,   136.0, 2025,  4, 13, 21, 26, 21,  2526393,  2526393,  67,   0,   1.1,   0.5,   0.9
6, 11784, 1,KQ4TWD,  3803.26, 1, 1, 15,  33.4799764, -82.1592022,   137.0, 2025,  4, 13, 21, 26, 22,  2526361,  2526361,  67,   0,   1.1,   0.5,   0.9
6, 11784, 1,KQ4TWD,  3804.32, 1, 1, 15,  33.4800126, -82.1595607,   137.0, 2025,  4, 13, 21, 26, 23,  2526329,  2526329,  67,   0,   1.1,   0.5,   0.9
6, 11784, 1,KQ4TWD,  3805.26, 1, 1, 15,  33.4800504, -82.1599190,   138.0, 2025,  4, 13, 21, 26, 24,  2526297,  2526297,  67,   0,   1.1,   0.5,   0.9
6, 11784, 1,KQ4TWD,  3806.25, 1, 1, 15,  33.4800908, -82.1602765,   139.0, 2025,  4, 13, 21, 26, 25,  2526265,  2526265,  67,   0,   1.1,   0.5,   0.9
6, 11784, 1,KQ4TWD,  3807.26, 1, 1, 15,  33.4801325, -82.1606327,   140.0, 2025,  4, 13, 21, 26, 26,  2526234,  2526234,  67,   0,   1.1,   0.5,   0.9
6, 11784, 1,KQ4TWD,  3808.27, 1, 1, 15,  33.4801758, -82.1609886,   141.0, 2025,  4, 13, 21, 26, 27,  2526202,  2526202,  67,   0,   1.1,   0.5,   0.9
6, 11784, 1,KQ4TWD,  3809.26, 1, 1, 15,  33.4802196, -82.1613447,   142.0, 2025,  4, 13, 21, 26, 28,  2526170,  2526170,  67,   0,   1.1,   0.5,   0.9
6, 11784, 1,KQ4TWD,  3810.27, 1, 1, 15,  33.4802614, -82.1617005,   143.0, 2025,  4, 13, 21, 26, 29,  2526139,  2526139,  67,   0,   1.2,   0.6,   1.0
6, 11784, 1,KQ4TWD,  3811.26, 1, 1, 15,  33.4802991, -82.1620579,   143.0, 2025,  4, 13, 21, 26, 30,  2526107,  2526107,  67,   0,   1.2,   0.6,   1.0
6, 11784, 1,KQ4TWD,  3812.27, 1, 1, 15,  33.4803347, -82.1624164,   144.0, 2025,  4, 13, 21, 26, 31,  2526075,  2526075,  67,   0,   1.2,   0.6,   1.0
6, 11784, 1,KQ4TWD,  3813.25, 1, 1, 15,  33.4803711, -82.1627755,   145.0, 2025,  4, 13, 21, 26, 32,  2526043,  2526043,  67,   0,   1.1,   0.5,   0.9
6, 11784, 1,KQ4TWD,  3814.26, 1, 1, 15,  33.4804091, -82.1631360,   146.0, 2025,  4, 13, 21, 26, 33,  2526011,  2526011,  67,   0,   1.1,   0.5,   1.0
6, 11784, 1,KQ4TWD,  3815.27, 1, 1, 15,  33.4804475, -82.1634960,   146.0, 2025,  4, 13, 21, 26, 34,  2525979,  2525979,  67,   0,   1.3,   0.6,   1.1
6, 11784, 1,KQ4TWD,  3816.26, 1, 1, 15,  33.4804865, -82.1638556,   147.0, 2025,  4, 13, 21, 26, 35,  2525947,  2525947,  67,   0,   1.2,   0.6,   1.0
6, 11784, 1,KQ4TWD,  3817.27, 1, 1, 15,  33.4805247, -82.1642160,   147.0, 2025,  4, 13, 21, 26, 36,  2525914,  2525914,  67,   0,   1.2,   0.5,   1.0
6, 11784, 1,KQ4TWD,  3818.26, 1, 1, 15,  33.4805609, -82.1645771,   147.0, 2025,  4, 13, 21, 26, 37,  2525882,  2525882,  67,   0,   1.2,   0.6,   1.0
6, 11784, 1,KQ4TWD,  3819.26, 1, 1, 15,  33.4805977, -82.1649375,   147.0, 2025,  4, 13, 21, 26, 38,  2525850,  2525850,  67,   0,   1.2,   0.6,   1.0
6, 11784, 1,KQ4TWD,  3820.25, 1, 1, 15,  33.4806358, -82.1652981,   147.0, 2025,  4, 13, 21, 26, 39,  2525818,  2525818,  67,   0,   1.1,   0.5,   1.0
6, 11784, 1,KQ4TWD,  3821.27, 1, 1, 15,  33.4806745, -82.1656590,   146.0, 2025,  4, 13, 21, 26, 40,  2525786,  2525786,  67,   0,   1.2,   0.6,   1.0
6, 11784, 1,KQ4TWD,  3822.24, 1, 1, 15,  33.4807117, -82.1660198,   145.0, 2025,  4, 13, 21, 26, 41,  2525754,  2525754,  67,   0,   1.2,   0.6,   1.0
6, 11784, 1,KQ4TWD,  3823.25, 1, 1, 15,  33.4807478, -82.1663808,   144.0, 2025,  4, 13, 21, 26, 42,  2525721,  2525721,  67,   0,   1.2,   0.6,   1.0
6, 11784, 1,KQ4TWD,  3824.25, 1, 1, 15,  33.4807844, -82.1667411,   143.0, 2025,  4, 13, 21, 26, 43,  2525689,  2525689,  67,   0,   1.1,   0.5,   1.0
6, 11784, 1,KQ4TWD,  3825.26, 1, 1, 15,  33.4808211, -82.1671017,   142.0, 2025,  4, 13, 21, 26, 44,  2525657,  2525657,  67,   0,   1.2,   0.6,   1.0
6, 11784, 1,KQ4TWD,  3826.26, 1, 1, 15,  33.4808576, -82.1674625,   141.0, 2025,  4, 13, 21, 26, 45,  2525625,  2525625,  67,   0,   1.1,   0.5,   1.0
6, 11784, 1,KQ4TWD,  3827.27, 1, 1, 15,  33.4808950, -82.1678225,   140.0, 2025,  4, 13, 21, 26, 46,  2525593,  2525593,  67,   0,   1.0,   0.5,   0.9
6, 11784, 1,KQ4TWD,  3828.26, 1, 1, 15,  33.4809328, -82.1681817,   139.0, 2025,  4, 13, 21, 26, 47,  2525561,  2525561,  67,   0,   1.0,   0.5,   0.9
6, 11784, 1,KQ4TWD,  3829.26, 1, 1, 15,  33.4809697, -82.1685396,   138.0, 2025,  4, 13, 21, 26, 48,  2525529,  2525529,  67,   0,   1.1,   0.5,   0.9
6, 11784, 1,KQ4TWD,  3830.26, 1, 1, 15,  33.4810071, -82.1688991,   137.0, 2025,  4, 13, 21, 26, 49,  2525497,  2525497,  67,   0,   1.0,   0.5,   0.9
6, 11784, 1,KQ4TWD,  3831.26, 1, 1, 15,  33.4810441, -82.1692591,   136.0, 2025,  4, 13, 21, 26, 50,  2525464,  2525464,  67,   0,   1.0,   0.5,   0.9
6, 11784, 1,KQ4TWD,  3832.26, 1, 1, 15,  33.4810803, -82.1696186,   135.0, 2025,  4, 13, 21, 26, 51,  2525432,  2525432,  67,   0,   1.0,   0.5,   0.9
6, 11784, 1,KQ4TWD,  3833.25, 1, 1, 15,  33.4811158, -82.1699782,   134.0, 2025,  4, 13, 21, 26, 52,  2525400,  2525400,  67,   0,   1.0,   0.5,   0.9
6, 11784, 1,KQ4TWD,  3834.25, 1, 1, 15,  33.4811524, -82.1703374,   132.0, 2025,  4, 13, 21, 26, 53,  2525368,  2525368,  67,   0,   1.0,   0.5,   0.9
6, 11784, 1,KQ4TWD,  3835.32, 1, 1, 15,  33.4811896, -82.1706966,   132.0, 2025,  4, 13, 21, 26, 54,  2525336,  2525336,  67,   0,   1.0,   0.5,   0.9
6, 11784, 1,KQ4TWD,  3836.26, 1, 1, 15,  33.4812251, -82.1710560,   131.0, 2025,  4, 13, 21, 26, 55,  2525304,  2525304,  67,   0,   1.0,   0.5,   0.9
6, 11784, 1,KQ4TWD,  3837.26, 1, 1, 15,  33.4812619, -82.1714119,   130.0, 2025,  4, 13, 21, 26, 56,  2525272,  2525272,  67,   0,   1.1,   0.5,   0.9
6, 11784, 1,KQ4TWD,  3838.27, 1, 1, 15,  33.4812970, -82.1717601,   129.0, 2025,  4, 13, 21, 26, 57,  2525241,  2525241,  67,   0,   1.0,   0.5,   0.9
6, 11784, 1,KQ4TWD,  3839.28, 1, 1, 15,  33.4813302, -82.1720969,   128.0, 2025,  4, 13, 21, 26, 58,  2525211,  2525211,  67,   0,   1.1,   0.5,   0.9
6, 11784, 1,KQ4TWD,  3840.26, 1, 1, 15,  33.4813635, -82.1724267,   127.0, 2025,  4, 13, 21, 26, 59,  2525182,  2525182,  67,   0,   1.0,   0.5,   0.9
6, 11784, 1,KQ4TWD,  3841.26, 1, 1, 15,  33.4813963, -82.1727545,   127.0, 2025,  4, 13, 21, 27,  0,  2525152,  2525152,  67,   0,   1.1,   0.5,   0.9
6, 11784, 1,KQ4TWD,  3842.25, 1, 1, 15,  33.4814292, -82.1730815,   126.0, 2025,  4, 13, 21, 27,  1,  2525123,  2525123,  67,   0,   1.1,   0.5,   0.9
6, 11784, 1,KQ4TWD,  3843.25, 1, 1, 15,  33.4814639, -82.1734081,   125.0, 2025,  4, 13, 21, 27,  2,  2525094,  2525094,  67,   0,   1.0,   0.5,   0.9
6, 11784, 1,KQ4TWD,  3844.24, 1, 1, 15,  33.4814979, -82.1737361,   124.0, 2025,  4, 13, 21, 27,  3,  2525065,  2525065,  67,   0,   1.0,   0.5,   0.9
6, 11784, 1,KQ4TWD,  3845.26, 1, 1, 15,  33.4815319, -82.1740644,   123.0, 2025,  4, 13, 21, 27,  4,  2525036,  2525036,  67,   0,   1.0,   0.5,   0.9
6, 11784, 1,KQ4TWD,  3846.25, 1, 1, 15,  33.4815650, -82.1743925,   123.0, 2025,  4, 13, 21, 27,  5,  2525006,  2525006,  67,   0,   1.1,   0.5,   0.9
6, 11784, 1,KQ4TWD,  3847.26, 1, 1, 15,  33.4815974, -82.1747213,   122.0, 2025,  4, 13, 21, 27,  6,  2524977,  2524977,  67,   0,   1.1,   0.5,   0.9
6, 11784, 1,KQ4TWD,  3848.24, 1, 1, 15,  33.4816308, -82.1750517,   122.0, 2025,  4, 13, 21, 27,  7,  2524947,  2524947,  67,   0,   1.1,   0.5,   1.0
6, 11784, 1,KQ4TWD,  3849.25, 1, 1, 15,  33.4816655, -82.1753856,   121.0, 2025,  4, 13, 21, 27,  8,  2524918,  2524918,  67,   0,   1.1,   0.5,   0.9
6, 11784, 1,KQ4TWD,  3850.26, 1, 1, 15,  33.4816991, -82.1757206,   121.0, 2025,  4, 13, 21, 27,  9,  2524888,  2524888,  67,   0,   1.1,   0.5,   0.9
6, 11784, 1,KQ4TWD,  3851.26, 1, 1, 15,  33.4817330, -82.1760545,   120.0, 2025,  4, 13, 21, 27, 10,  2524858,  2524858,  67,   0,   1.1,   0.5,   0.9
6, 11784, 1,KQ4TWD,  3852.26, 1, 1, 15,  33.4817678, -82.1763857,   120.0, 2025,  4, 13, 21, 27, 11,  2524828,  2524828,  67,   0,   1.1,   0.5,   0.9
6, 11784, 1,KQ4TWD,  3853.26, 1, 1, 15,  33.4818011, -82.1767147,   119.0, 2025,  4, 13, 21, 27, 12,  2524799,  2524799,  67,   0,   1.1,   0.5,   0.9
6, 11784, 1,KQ4TWD,  3854.26, 1, 1, 15,  33.4818339, -82.1770441,   119.0, 2025,  4, 13, 21, 27, 13,  2524770,  2524770,  67,   0,   1.1,   0.5,   0.9
6, 11784, 1,KQ4TWD,  3855.25, 1, 1, 15,  33.4818668, -82.1773742,   119.0, 2025,  4, 13, 21, 27, 14,  2524740,  2524740,  67,   0,   1.1,   0.5,   0.9
6, 11784, 1,KQ4TWD,  3856.27, 1, 1, 15,  33.4819005, -82.1777048,   119.0, 2025,  4, 13, 21, 27, 15,  2524711,  2524711,  67,   0,   1.1,   0.5,   1.0
6, 11784, 1,KQ4TWD,  3857.27, 1, 1, 15,  33.4819353, -82.1780366,   120.0, 2025,  4, 13, 21, 27, 16,  2524681,  2524681,  67,   0,   1.1,   0.5,   1.0
6, 11784, 1,KQ4TWD,  3858.26, 1, 1, 15,  33.4819700, -82.1783722,   120.0, 2025,  4, 13, 21, 27, 17,  2524651,  2524651,  67,   0,   1.1,   0.5,   1.0
6, 11784, 1,KQ4TWD,  3859.27, 1, 1, 15,  33.4820041, -82.1787090,   121.0, 2025,  4, 13, 21, 27, 18,  2524621,  2524621,  67,   0,   1.1,   0.5,   1.0
6, 11784, 1,KQ4TWD,  3860.26, 1, 1, 15,  33.4820383, -82.1790443,   122.0, 2025,  4, 13, 21, 27, 19,  2524591,  2524591,  67,   0,   1.1,   0.5,   1.0
6, 11784, 1,KQ4TWD,  3861.26, 1, 1, 15,  33.4820713, -82.1793772,   122.0, 2025,  4, 13, 21, 27, 20,  2524561,  2524561,  67,   0,   1.1,   0.5,   1.0
6, 11784, 1,KQ4TWD,  3862.25, 1, 1, 15,  33.4821044, -82.1797087,   123.0, 2025,  4, 13, 21, 27, 21,  2524532,  2524532,  67,   0,   1.2,   0.5,   1.0
6, 11784, 1,KQ4TWD,  3863.25, 1, 1, 15,  33.4821377, -82.1800382,   124.0, 2025,  4, 13, 21, 27, 22,  2524502,  2524502,  67,   0,   1.2,   0.5,   1.1
6, 11784, 1,KQ4TWD,  3864.24, 1, 1, 15,  33.4821706, -82.1803646,   125.0, 2025,  4, 13, 21, 27, 23,  2524473,  2524473,  67,   0,   1.2,   0.5,   1.1
6, 11784, 1,KQ4TWD,  3865.25, 1, 1, 15,  33.4822030, -82.1806889,   126.0, 2025,  4, 13, 21, 27, 24,  2524444,  2524444,  67,   0,   1.2,   0.6,   1.1
6, 11784, 1,KQ4TWD,  3866.26, 1, 1, 15,  33.4822357, -82.1810116,   127.0, 2025,  4, 13, 21, 27, 25,  2524415,  2524415,  67,   0,   1.2,   0.6,   1.1
6, 11784, 1,KQ4TWD,  3867.26, 1, 1, 15,  33.4822687, -82.1813347,   127.0, 2025,  4, 13, 21, 27, 26,  2524387,  2524387,  67,   0,   1.1,   0.5,   1.0
6, 11784, 1,KQ4TWD,  3868.25, 1, 1, 15,  33.4823009, -82.1816589,   128.0, 2025,  4, 13, 21, 27, 27,  2524358,  2524358,  67,   0,   1.1,   0.5,   1.0
6, 11784, 1,KQ4TWD,  3869.24, 1, 1, 15,  33.4823300, -82.1819842,   129.0, 2025,  4, 13, 21, 27, 28,  2524329,  2524329,  67,   0,   1.1,   0.5,   1.0
6, 11784, 1,KQ4TWD,  3870.24, 1, 1, 15,  33.4823556, -82.1823126,   130.0, 2025,  4, 13, 21, 27, 29,  2524299,  2524299,  67,   0,   1.1,   0.5,   1.0
6, 11784, 1,KQ4TWD,  3871.24, 1, 1, 15,  33.4823814, -82.1826444,   130.0, 2025,  4, 13, 21, 27, 30,  2524269,  2524269,  67,   0,   1.2,   0.5,   1.1
6, 11784, 1,KQ4TWD,  3872.26, 1, 1, 15,  33.4824081, -82.1829805,   130.0, 2025,  4, 13, 21, 27, 31,  2524239,  2524239,  67,   0,   1.2,   0.5,   1.1
6, 11784, 1,KQ4TWD,  3873.26, 1, 1, 15,  33.4824376, -82.1833216,   130.0, 2025,  4, 13, 21, 27, 32,  2524209,  2524209,  67,   0,   1.1,   0.5,   1.0
6, 11784, 1,KQ4TWD,  3874.27, 1, 1, 15,  33.4824686, -82.1836660,   130.0, 2025,  4, 13, 21, 27, 33,  2524178,  2524178,  67,   0,   1.1,   0.5,   1.0
6, 11784, 1,KQ4TWD,  3875.25, 1, 1, 15,  33.4824990, -82.1840158,   130.0, 2025,  4, 13, 21, 27, 34,  2524147,  2524147,  67,   0,   1.1,   0.5,   1.0
6, 11784, 1,KQ4TWD,  3876.27, 1, 1, 15,  33.4825298, -82.1843707,   130.0, 2025,  4, 13, 21, 27, 35,  2524115,  2524115,  67,   0,   1.2,   0.5,   1.0
6, 11784, 1,KQ4TWD,  3877.26, 1, 1, 15,  33.4825600, -82.1847311,   130.0, 2025,  4, 13, 21, 27, 36,  2524082,  2524082,  67,   0,   1.1,   0.5,   1.0
6, 11784, 1,KQ4TWD,  3878.26, 1, 1, 15,  33.4825890, -82.1850971,   130.0, 2025,  4, 13, 21, 27, 37,  2524050,  2524050,  67,   0,   1.1,   0.5,   1.0
6, 11784, 1,KQ4TWD,  3879.26, 1, 1, 15,  33.4826181, -82.1854689,   129.0, 2025,  4, 13, 21, 27, 38,  2524016,  2524016,  67,   0,   1.1,   0.5,   1.0
6, 11784, 1,KQ4TWD,  3880.26, 1, 1, 15,  33.4826463, -82.1858465,   128.0, 2025,  4, 13, 21, 27, 39,  2523982,  2523982,  67,   0,   1.1,   0.5,   1.0
6, 11784, 1,KQ4TWD,  3881.27, 1, 1, 15,  33.4826747, -82.1862272,   127.0, 2025,  4, 13, 21, 27, 40,  2523948,  2523948,  67,   0,   1.1,   0.5,   1.0
6, 11784, 1,KQ4TWD,  3882.27, 1, 1, 15,  33.4827026, -82.1866084,   126.0, 2025,  4, 13, 21, 27, 41,  2523914,  2523914,  67,   0,   1.1,   0.5,   1.0
6, 11784, 1,KQ4TWD,  3883.25, 1, 1, 15,  33.4827292, -82.1869888,   125.0, 2025,  4, 13, 21, 27, 42,  2523880,  2523880,  67,   0,   1.1,   0.5,   1.0
6, 11784, 1,KQ4TWD,  3884.27, 1, 1, 15,  33.4827559, -82.1873684,   124.0, 2025,  4, 13, 21, 27, 43,  2523846,  2523846,  67,   0,   1.1,   0.5,   1.0
6, 11784, 1,KQ4TWD,  3885.25, 1, 1, 15,  33.4827850, -82.1877474,   123.0, 2025,  4, 13, 21, 27, 44,  2523812,  2523812,  67,   0,   1.1,   0.5,   1.0
6, 11784, 1,KQ4TWD,  3886.27, 1, 1, 15,  33.4828173, -82.1881268,   122.0, 2025,  4, 13, 21, 27, 45,  2523778,  2523778,  67,   0,   1.1,   0.5,   1.0
6, 11784, 1,KQ4TWD,  3887.26, 1, 1, 15,  33.4828506, -82.1885058,   121.0, 2025,  4, 13, 21, 27, 46,  2523744,  2523744,  67,   0,   1.1,   0.5,   1.0
6, 11784, 1,KQ4TWD,  3888.25, 1, 1, 15,  33.4828854, -82.1888849,   120.0, 2025,  4, 13, 21, 27, 47,  2523710,  2523710,  67,   0,   1.1,   0.5,   1.0
6, 11784, 1,KQ4TWD,  3889.25, 1, 1, 15,  33.4829229, -82.1892642,   119.0, 2025,  4, 13, 21, 27, 48,  2523676,  2523676,  67,   0,   1.1,   0.5,   1.0
6, 11784, 1,KQ4TWD,  3890.25, 1, 1, 15,  33.4829614, -82.1896427,   118.0, 2025,  4, 13, 21, 27, 49,  2523642,  2523642,  67,   0,   1.1,   0.5,   1.0
6, 11784, 1,KQ4TWD,  3891.26, 1, 1, 15,  33.4830004, -82.1900190,   117.0, 2025,  4, 13, 21, 27, 50,  2523609,  2523609,  67,   0,   1.1,   0.5,   1.0
6, 11784, 1,KQ4TWD,  3892.26, 1, 1, 15,  33.4830396, -82.1903937,   117.0, 2025,  4, 13, 21, 27, 51,  2523575,  2523575,  67,   0,   1.1,   0.5,   1.0
6, 11784, 1,KQ4TWD,  3893.25, 1, 1, 15,  33.4830788, -82.1907673,   117.0, 2025,  4, 13, 21, 27, 52,  2523542,  2523542,  67,   0,   1.1,   0.5,   1.0
6, 11784, 1,KQ4TWD,  3894.26, 1, 1, 15,  33.4831169, -82.1911395,   117.0, 2025,  4, 13, 21, 27, 53,  2523509,  2523509,  67,   0,   1.1,   0.5,   1.0
6, 11784, 1,KQ4TWD,  3895.24, 1, 1, 15,  33.4831537, -82.1915097,   117.0, 2025,  4, 13, 21, 27, 54,  2523476,  2523476,  67,   0,   1.1,   0.5,   1.0
6, 11784, 1,KQ4TWD,  3896.24, 1, 1, 15,  33.4831912, -82.1918768,   118.0, 2025,  4, 13, 21, 27, 55,  2523443,  2523443,  67,   0,   1.2,   0.5,   1.0
6, 11784, 1,KQ4TWD,  3897.26, 1, 1, 15,  33.4832296, -82.1922415,   119.0, 2025,  4, 13, 21, 27, 56,  2523410,  2523410,  67,   0,   1.2,   0.5,   1.0
6, 11784, 1,KQ4TWD,  3898.26, 1, 1, 15,  33.4832671, -82.1926049,   120.0, 2025,  4, 13, 21, 27, 57,  2523378,  2523378,  67,   0,   1.1,   0.5,   1.0
6, 11784, 1,KQ4TWD,  3899.27, 1, 1, 15,  33.4833040, -82.1929675,   121.0, 2025,  4, 13, 21, 27, 58,  2523346,  2523346,  67,   0,   1.1,   0.5,   1.0
6, 11784, 1,KQ4TWD,  3900.25, 1, 1, 15,  33.4833407, -82.1933294,   122.0, 2025,  4, 13, 21, 27, 59,  2523313,  2523313,  67,   0,   1.1,   0.5,   1.0
6, 11784, 1,KQ4TWD,  3901.25, 1, 1, 15,  33.4833772, -82.1936903,   123.0, 2025,  4, 13, 21, 28,  0,  2523281,  2523281,  67,   0,   1.1,   0.5,   1.0
6, 11784, 1,KQ4TWD,  3902.29, 1, 1, 15,  33.4834143, -82.1940503,   123.0, 2025,  4, 13, 21, 28,  1,  2523249,  2523249,  67,   0,   1.1,   0.5,   1.0
6, 11784, 1,KQ4TWD,  3903.26, 1, 1, 15,  33.4834526, -82.1944105,   124.0, 2025,  4, 13, 21, 28,  2,  2523217,  2523217,  67,   0,   1.1,   0.5,   1.0
6, 11784, 1,KQ4TWD,  3904.26, 1, 1, 15,  33.4834930, -82.1947712,   125.0, 2025,  4, 13, 21, 28,  3,  2523185,  2523185,  67,   0,   1.1,   0.5,   1.0
6, 11784, 1,KQ4TWD,  3905.25, 1, 1, 15,  33.4835345, -82.1951324,   125.0, 2025,  4, 13, 21, 28,  4,  2523153,  2523153,  67,   0,   1.1,   0.5,   1.0
6, 11784, 1,KQ4TWD,  3906.26, 1, 1, 15,  33.4835756, -82.1954937,   126.0, 2025,  4, 13, 21, 28,  5,  2523120,  2523120,  67,   0,   1.1,   0.5,   1.0
6, 11784, 1,KQ4TWD,  3907.26, 1, 1, 15,  33.4836175, -82.1958568,   126.0, 2025,  4, 13, 21, 28,  6,  2523088,  2523088,  67,   0,   1.1,   0.5,   1.0
6, 11784, 1,KQ4TWD,  3908.25, 1, 1, 15,  33.4836591, -82.1962219,   126.0, 2025,  4, 13, 21, 28,  7,  2523056,  2523056,  67,   0,   1.2,   0.5,   1.0
6, 11784, 1,KQ4TWD,  3909.26, 1, 1, 15,  33.4836991, -82.1965882,   126.0, 2025,  4, 13, 21, 28,  8,  2523023,  2523023,  67,   0,   1.1,   0.5,   1.0
6, 11784, 1,KQ4TWD,  3910.25, 1, 1, 15,  33.4837364, -82.1969537,   125.0, 2025,  4, 13, 21, 28,  9,  2522990,  2522990,  67,   0,   1.1,   0.5,   1.0
6, 11784, 1,KQ4TWD,  3911.27, 1, 1, 15,  33.4837719, -82.1973197,   125.0, 2025,  4, 13, 21, 28, 10,  2522958,  2522958,  67,   0,   1.1,   0.5,   1.0
6, 11784, 1,KQ4TWD,  3912.26, 1, 1, 15,  33.4838056, -82.1976863,   124.0, 2025,  4, 13, 21, 28, 11,  2522925,  2522925,  67,   0,   1.1,   0.5,   1.0
6, 11784, 1,KQ4TWD,  3913.27, 1, 1, 15,  33.4838382, -82.1980515,   123.0, 2025,  4, 13, 21, 28, 12,  2522892,  2522892,  67,   0,   1.1,   0.5,   1.0
6, 11784, 1,KQ4TWD,  3914.27, 1, 1, 15,  33.4838697, -82.1984141,   122.0, 2025,  4, 13, 21, 28, 13,  2522860,  2522860,  67,   0,   1.1,   0.5,   1.0
6, 11784, 1,KQ4TWD,  3915.25, 1, 1, 15,  33.4839001, -82.1987755,   121.0, 2025,  4, 13, 21, 28, 14,  2522827,  2522827,  67,   0,   1.0,   0.5,   0.9
6, 11784, 1,KQ4TWD,  3916.26, 1, 1, 15,  33.4839297, -82.1991368,   120.0, 2025,  4, 13, 21, 28, 15,  2522795,  2522795,  67,   0,   1.0,   0.5,   0.9
6, 11784, 1,KQ4TWD,  3917.25, 1, 1, 15,  33.4839594, -82.1995017,   119.0, 2025,  4, 13, 21, 28, 16,  2522762,  2522762,  67,   0,   1.0,   0.5,   0.9
6, 11784, 1,KQ4TWD,  3918.26, 1, 1, 15,  33.4839906, -82.1998656,   118.0, 2025,  4, 13, 21, 28, 17,  2522730,  2522730,  67,   0,   1.0,   0.5,   0.9
6, 11784, 1,KQ4TWD,  3919.24, 1, 1, 15,  33.4840205, -82.2002256,   117.0, 2025,  4, 13, 21, 28, 18,  2522697,  2522697,  67,   0,   1.0,   0.5,   0.9
6, 11784, 1,KQ4TWD,  3920.25, 1, 1, 15,  33.4840504, -82.2005851,   116.0, 2025,  4, 13, 21, 28, 19,  2522665,  2522665,  67,   0,   1.0,   0.5,   0.9
6, 11784, 1,KQ4TWD,  3921.26, 1, 1, 15,  33.4840784, -82.2009450,   116.0, 2025,  4, 13, 21, 28, 20,  2522633,  2522633,  67,   0,   1.0,   0.5,   0.9
