Time,Altitude,Pressure,Velocity,Temperature,Events,Voltages
176.66,-13.67583,1011.10,-31.42857,81.32, -,8.751458
176.71,-16.41134,1011.20,-34.04762,81.32, -,8.751458
176.76,-16.41134,1011.20,-31.42857,81.32, -,8.751458
176.81,-16.41134,1011.20,-31.42857,81.32, -,8.751458
176.86,-19.14497,1011.30,-31.42857,81.32, -,8.751458
176.91,-21.88004,1011.40,-34.04762,81.32, -,8.751458
176.96,-21.88004,1011.40,-31.42857,81.32, -,8.751458
177.01,-21.88004,1011.40,-28.80952,81.32, -,8.751458
177.06,-21.88004,1011.40,-26.19048,81.32, -,8.751458
177.11,-24.61323,1011.50,-28.80952,81.32, -,8.751458
177.16,-24.61323,1011.50,-26.19048,81.32, -,8.751458
177.21,-27.34619,1011.60,-26.19048,81.32, -,8.751458
177.26,-27.34619,1011.60,-26.19048,81.32, -,8.751458
177.31,-27.34619,1011.60,-23.57143,81.32, -,8.751458
177.36,-30.08061,1011.70,-26.19048,81.32, -,8.751458
177.41,-32.81314,1011.80,-26.19048,81.32, -,8.751458
177.46,-32.81314,1011.80,-23.57143,81.32, -,8.751458
177.51,-35.54712,1011.90,-26.19048,81.32, -,8.790354
177.56,-35.54712,1011.90,-23.57143,81.32, -,8.790354
177.61,-35.54712,1011.90,-23.57143,81.32, -,8.790354
177.66,-38.27921,1012.00,-23.57143,81.32, -,8.790354
177.71,-38.27921,1012.00,-23.57143,81.32, -,8.790354
177.76,-38.27921,1012.00,-20.95238,81.32, -,8.790354
177.81,-38.27921,1012.00,-20.95238,81.32, -,8.790354
177.86,-41.01108,1012.10,-23.57143,81.32, -,8.790354
177.91,-41.01108,1012.10,-20.95238,81.32, -,8.790354
177.96,-43.7444,1012.20,-20.95238,81.32, -,8.790354
178.01,-43.7444,1012.20,-20.95238,81.32, -,8.790354
178.06,-46.47584,1012.30,-23.57143,81.32, -,8.790354
178.11,-46.47584,1012.30,-23.57143,81.32, -,8.790354
178.16,-49.20872,1012.40,-23.57143,81.32, -,8.790354
178.21,-49.20872,1012.40,-23.57143,81.32, -,8.790354
178.26,-51.93972,1012.50,-23.57143,81.32, -,8.790354
178.31,-51.93972,1012.50,-23.57143,81.32, -,8.790354
178.36,-54.6705,1012.60,-26.19048,81.32, -,8.790354
178.41,-54.6705,1012.60,-23.57143,81.32, -,8.790354
178.46,-54.6705,1012.60,-20.95238,81.32, -,8.790354
178.51,-57.40273,1012.70,-23.57143,81.32, -,8.790354
178.56,-57.40273,1012.70,-20.95238,81.32, -,8.751458
178.61,-57.40273,1012.70,-20.95238,81.32, -,8.751458
178.66,-60.13308,1012.80,-23.57143,81.32, -,8.751458
178.71,-98.34499,1014.20,-57.33333,81.32, -,8.751458
178.76,-98.34499,1014.20,-57.33333,81.32, -,8.751458
178.81,-60.13308,1012.80,-20.95238,81.32, -,8.751458
178.86,-60.13308,1012.80,-20.95238,81.32, -,8.751458
178.91,-60.13308,1012.80,-18.33333,81.32, -,8.751458
178.96,-60.13308,1012.80,-18.33333,81.32, -,8.751458
179.01,-57.40273,1012.70,-13.09524,81.32, -,8.751458
179.06,-60.13308,1012.80,-15.71429,81.32, -,8.751458
179.11,-60.13308,1012.80,-13.09524,81.32, -,8.751458
179.16,-60.13308,1012.80,-13.09524,81.32, -,8.751458
179.21,-60.13308,1012.80,-10.47619,81.32, -,8.751458
179.26,-60.13308,1012.80,-10.47619,81.32, -,8.751458
179.31,-60.13308,1012.80,-7.857143,81.32, -,8.751458
179.36,-60.13308,1012.80,-7.857143,81.32, -,8.751458
179.41,-60.13308,1012.80,-5.238095,81.32, -,8.751458
179.46,-60.13308,1012.80,-5.238095,81.32, -,8.751458
179.51,-62.86487,1012.90,-7.857143,81.32, -,8.751458
179.56,-62.86487,1012.90,-5.238095,81.32, -,8.751458
179.61,-60.13308,1012.80,-2.619048,81.32, -,8.751458
179.66,-60.13308,1012.80,-2.619048,81.32, -,8.751458
179.71,-60.13308,1012.80,0,81.32, -,8.751458
179.76,-60.13308,1012.80,36.38095,81.32, -,8.751458
179.81,-60.13308,1012.80,36.38095,81.32, -,8.751458
179.86,-60.13308,1012.80,0,81.32, -,8.751458
179.91,-60.13308,1012.80,0,81.32, -,8.751458
179.96,-60.13308,1012.80,0,81.32, -,8.751458
180.01,-60.13308,1012.80,0,81.32, -,8.751458
180.06,-60.13308,1012.80,-2.619048,81.32, -,8.751458
180.11,-60.13308,1012.80,0,81.32, -,8.751458
180.16,-60.13308,1012.80,0,81.32, -,8.751458
180.21,-60.13308,1012.80,0,81.32, -,8.751458
180.26,-60.13308,1012.80,0,81.32, -,8.751458
180.31,-60.13308,1012.80,0,81.32, -,8.751458
180.36,-60.13308,1012.80,0,81.32, -,8.751458
180.41,-60.13308,1012.80,0,81.32, -,8.751458
180.46,-60.13308,1012.80,0,81.32, -,8.751458
180.51,-60.13308,1012.80,0,81.32, -,8.751458
180.56,-60.13308,1012.80,2.619048, -
180.61,-60.13308,1012.80,2.619048, -
180.66,-60.13308,1012.80,0, -
180.71,-60.13308,1012.80,0, -
180.76,-60.13308,1012.80,0, -
180.81,-60.13308,1012.80,0, -
180.86,-60.13308,1012.80,0, -
180.91,-60.13308,1012.80,0, -
180.96,-60.13308,1012.80,0, -
181.01,-60.13308,1012.80,0, -
181.06,-60.13308,1012.80,0, -
181.11,-60.13308,1012.80,0, -
181.16,-60.13308,1012.80,0, -
181.21,-60.13308,1012.80,0, -
181.26,-60.13308,1012.80,0, -
181.31,-60.13308,1012.80,0, -
181.36,-60.13308,1012.80,0, -
181.41,-60.13308,1012.80,0, -
181.46,-60.13308,1012.80,0, -
181.51,-60.13308,1012.80,0, -
181.56,-60.13308,1012.80,0, -
181.61,-60.13308,1012.80,0, -
