UTCTIME,UNIXTIME,ALT,LAT,LON,#SATS,FIX,HORZV,VERTV,HEAD,FLAGS,>40,>32,>24,RSSI,BATT,Altitude AGL,Launch detection,Apogee detection,Landing detection,Distance (feet)
Apr 13 2025 16:59:28.600 UTC,1744577968.6,3789.0,34.05551,-80.42222,13,3,137,167,-30,3,0,3,9,-43,3.703,3543.0,TRUE,FALSE,FALSE,1465.0007
Apr 13 2025 16:59:28.700 UTC,1744577968.7,3805.9,34.05554,-80.42224,13,3,136,164,-30,3,0,7,5,-43,3.703,3559.9,TRUE,FALSE,FALSE,1478.1226
Apr 13 2025 16:59:28.800 UTC,1744577968.8,3822.5,34.05557,-80.42226,13,3,135,160,-30,3,0,6,6,-43,3.703,3576.5,TRUE,FALSE,FALSE,1492.4330
Apr 13 2025 16:59:28.900 UTC,1744577968.9,3839.1,34.05560,-80.42229,13,3,136,157,-30,3,0,6,6,-43,3.703,3593.1,TRUE,FALSE,FALSE,1505.5548
Apr 13 2025 16:59:29.100 UTC,1744577969.1,3871.0,34.05567,-80.42233,13,3,136,150,-30,3,0,6,6,-43,3.703,3625.0,TRUE,FALSE,FALSE,1534.1763
Apr 13 2025 16:59:29.200 UTC,1744577969.2,3886.2,34.05570,-80.42236,13,3,136,147,-30,3,1,5,6,-48,3.703,3640.2,TRUE,FALSE,FALSE,1547.2981
Apr 13 2025 16:59:29.300 UTC,1744577969.3,3901.0,34.05574,-80.42238,13,3,136,143,-30,3,1,5,6,-48,3.703,3655.0,TRUE,FALSE,FALSE,1561.6092
Apr 13 2025 16:59:29.400 UTC,1744577969.4,3915.4,34.05577,-80.42240,13,3,136,139,-30,3,0,6,6,-48,3.702,3669.4,TRUE,FALSE,FALSE,1574.7309
Apr 13 2025 16:59:29.500 UTC,1744577969.5,3929.6,34.05580,-80.42242,13,3,135,137,-30,3,0,6,7,-48,3.702,3683.6,TRUE,FALSE,FALSE,1589.0421
Apr 13 2025 16:59:29.600 UTC,1744577969.6,3943.3,34.05583,-80.42245,13,3,135,133,-30,3,0,5,8,-48,3.702,3697.3,TRUE,FALSE,FALSE,1602.1638
Apr 13 2025 16:59:29.700 UTC,1744577969.7,3956.6,34.05587,-80.42247,13,3,135,130,-30,3,0,5,8,-48,3.702,3710.6,TRUE,FALSE,FALSE,1616.4752
Apr 13 2025 16:59:29.800 UTC,1744577969.8,3969.9,34.05590,-80.42249,13,3,135,127,-30,3,0,4,9,-48,3.702,3723.9,TRUE,FALSE,FALSE,1629.5969
Apr 13 2025 16:59:29.900 UTC,1744577969.9,3982.7,34.05593,-80.42252,13,3,134,124,-30,3,0,4,9,-48,3.702,3736.7,TRUE,FALSE,FALSE,1642.7185
Apr 13 2025 16:59:30.000 UTC,1744577970.0,3995.4,34.05596,-80.42254,13,3,134,121,-30,3,0,4,9,-48,3.702,3749.4,TRUE,FALSE,FALSE,1657.0301
Apr 13 2025 16:59:30.100 UTC,1744577970.1,4007.6,34.05599,-80.42256,13,3,134,117,-30,3,0,5,8,-48,3.702,3761.6,TRUE,FALSE,FALSE,1670.1517
Apr 13 2025 16:59:30.200 UTC,1744577970.2,4019.1,34.05603,-80.42258,12,3,134,113,-31,3,0,5,6,-48,3.702,3773.1,TRUE,FALSE,FALSE,1684.4635
Apr 13 2025 16:59:30.300 UTC,1744577970.3,4030.4,34.05606,-80.42261,12,3,134,110,-30,3,0,5,6,-47,3.702,3784.4,TRUE,FALSE,FALSE,1697.5850
Apr 13 2025 16:59:30.400 UTC,1744577970.4,4041.4,34.05609,-80.42263,12,3,134,107,-30,3,0,6,5,-47,3.702,3795.4,TRUE,FALSE,FALSE,1710.7066
Apr 13 2025 16:59:30.500 UTC,1744577970.5,4052.1,34.05612,-80.42265,12,3,134,104,-30,3,0,5,6,-47,3.702,3806.1,TRUE,FALSE,FALSE,1725.0185
Apr 13 2025 16:59:30.600 UTC,1744577970.6,4062.4,34.05615,-80.42268,12,3,134,101,-31,3,0,6,5,-47,3.702,3816.4,TRUE,FALSE,FALSE,1738.1400
Apr 13 2025 16:59:30.700 UTC,1744577970.7,4072.5,34.05619,-80.42270,12,3,134,97,-31,3,0,6,5,-47,3.702,3826.5,TRUE,FALSE,FALSE,1752.4520
Apr 13 2025 16:59:30.800 UTC,1744577970.8,4082.2,34.05622,-80.42272,12,3,135,94,-31,3,0,6,5,-47,3.702,3836.2,TRUE,FALSE,FALSE,1765.5735
Apr 13 2025 16:59:30.900 UTC,1744577970.9,4091.6,34.05625,-80.42274,13,3,134,90,-31,3,0,7,5,-47,3.702,3845.6,TRUE,FALSE,FALSE,1778.6950
Apr 13 2025 16:59:31.000 UTC,1744577971.0,4100.5,34.05628,-80.42277,13,3,134,87,-31,3,0,8,4,-47,3.702,3854.5,TRUE,FALSE,FALSE,1793.0072
Apr 13 2025 16:59:31.100 UTC,1744577971.1,4109.2,34.05631,-80.42279,13,3,134,84,-30,3,0,8,4,-47,3.702,3863.2,TRUE,FALSE,FALSE,1806.1287
Apr 13 2025 16:59:31.200 UTC,1744577971.2,4117.7,34.05634,-80.42281,13,3,134,80,-31,3,0,7,5,-46,3.702,3871.7,TRUE,FALSE,FALSE,1819.2501
Apr 13 2025 16:59:31.300 UTC,1744577971.3,4126.0,34.05638,-80.42284,13,3,134,78,-30,3,0,7,5,-46,3.702,3880.0,TRUE,FALSE,FALSE,1833.5624
Apr 13 2025 16:59:31.400 UTC,1744577971.4,4133.8,34.05641,-80.42286,14,3,134,74,-30,3,0,7,6,-46,3.703,3887.8,TRUE,FALSE,FALSE,1846.6838
Apr 13 2025 16:59:31.500 UTC,1744577971.5,4141.4,34.05644,-80.42288,14,3,134,71,-30,3,0,7,6,-46,3.703,3895.4,TRUE,FALSE,FALSE,1859.8053
Apr 13 2025 16:59:31.600 UTC,1744577971.6,4148.7,34.05647,-80.42290,13,3,133,67,-30,3,0,6,6,-46,3.703,3902.7,TRUE,FALSE,FALSE,1874.1176
Apr 13 2025 16:59:31.700 UTC,1744577971.7,4155.8,34.05650,-80.42293,15,3,133,65,-30,3,0,6,8,-46,3.703,3909.8,TRUE,FALSE,FALSE,1887.2391
Apr 13 2025 16:59:31.800 UTC,1744577971.8,4162.8,34.05653,-80.42295,14,3,133,62,-30,3,0,6,7,-46,3.703,3916.8,TRUE,FALSE,FALSE,1900.3604
Apr 13 2025 16:59:31.900 UTC,1744577971.9,4169.3,34.05657,-80.42297,14,3,133,59,-30,3,0,5,8,-46,3.703,3923.3,TRUE,FALSE,FALSE,1913.4766
Apr 13 2025 16:59:32.000 UTC,1744577972.0,4175.4,34.05660,-80.42299,15,3,133,55,-30,3,0,7,7,-46,3.703,3929.4,TRUE,FALSE,FALSE,1926.5978
Apr 13 2025 16:59:32.100 UTC,1744577972.1,4181.2,34.05663,-80.42301,15,3,133,52,-30,3,0,7,7,-46,3.703,3935.2,TRUE,FALSE,FALSE,1939.7191
Apr 13 2025 16:59:32.200 UTC,1744577972.2,4186.7,34.05666,-80.42303,15,3,133,48,-30,3,0,7,6,-46,3.703,3940.7,TRUE,FALSE,FALSE,1954.0322
Apr 13 2025 16:59:32.300 UTC,1744577972.3,4191.9,34.05669,-80.42306,15,3,132,46,-30,3,0,7,6,-48,3.703,3945.9,TRUE,FALSE,FALSE,1967.1533
Apr 13 2025 16:59:32.400 UTC,1744577972.4,4196.6,34.05672,-80.42308,15,3,132,42,-30,3,0,6,7,-48,3.703,3950.6,TRUE,FALSE,FALSE,1980.2746
Apr 13 2025 16:59:32.500 UTC,1744577972.5,4201.0,34.05676,-80.42310,15,3,133,39,-30,3,0,6,6,-48,3.703,3955.0,TRUE,FALSE,FALSE,1994.5878
Apr 13 2025 16:59:32.600 UTC,1744577972.6,4205.1,34.05679,-80.42313,15,3,132,36,-30,3,0,6,6,-48,3.703,3959.1,TRUE,FALSE,FALSE,2007.7089
Apr 13 2025 16:59:32.700 UTC,1744577972.7,4208.8,34.05682,-80.42315,15,3,132,33,-30,3,0,6,6,-48,3.703,3962.8,TRUE,FALSE,FALSE,2020.8301
Apr 13 2025 16:59:32.800 UTC,1744577972.8,4212.2,34.05685,-80.42317,15,3,132,30,-30,3,0,6,6,-48,3.703,3966.2,TRUE,FALSE,FALSE,2035.1434
Apr 13 2025 16:59:32.900 UTC,1744577972.9,4215.2,34.05688,-80.42319,15,3,132,27,-30,3,0,5,7,-48,3.703,3969.2,TRUE,FALSE,FALSE,2048.2645
Apr 13 2025 16:59:33.000 UTC,1744577973.0,4217.8,34.05692,-80.42321,15,3,133,24,-30,3,0,5,7,-48,3.703,3971.8,TRUE,FALSE,FALSE,2061.3847
Apr 13 2025 16:59:33.100 UTC,1744577973.1,4220.0,34.05695,-80.42323,15,3,131,21,-30,3,0,5,8,-48,3.703,3974.0,TRUE,FALSE,FALSE,2074.5057
Apr 13 2025 16:59:33.200 UTC,1744577973.2,4221.7,34.05698,-80.42326,15,3,131,18,-30,3,0,5,8,-48,3.703,3975.7,TRUE,FALSE,FALSE,2087.6266
Apr 13 2025 16:59:33.300 UTC,1744577973.3,4223.2,34.05701,-80.42328,15,3,131,14,-30,3,0,5,8,-52,3.703,3977.2,TRUE,FALSE,FALSE,2101.9406
Apr 13 2025 16:59:33.400 UTC,1744577973.4,4224.3,34.05704,-80.42330,15,3,131,11,-30,3,0,6,5,-52,3.704,3978.3,TRUE,TRUE,FALSE,2115.0615
Apr 13 2025 16:59:33.500 UTC,1744577973.5,4224.5,34.05708,-80.42332,15,3,131,8,-30,3,1,5,5,-52,3.704,3978.5,TRUE,TRUE,FALSE,2129.3756
Apr 13 2025 16:59:33.600 UTC,1744577973.6,4224.5,34.05711,-80.42334,15,3,131,4,-30,3,1,5,4,-52,3.704,3978.5,TRUE,TRUE,FALSE,2141.3055
Apr 13 2025 16:59:33.700 UTC,1744577973.7,4224.3,34.05714,-80.42336,15,3,131,1,-30,3,1,6,4,-52,3.704,3978.3,TRUE,TRUE,FALSE,2155.6201
Apr 13 2025 16:59:33.800 UTC,1744577973.8,4223.9,34.05717,-80.42339,15,3,131,-1,-30,3,1,5,5,-52,3.704,3977.9,TRUE,TRUE,FALSE,2168.7408
Apr 13 2025 16:59:33.900 UTC,1744577973.9,4223.4,34.05721,-80.42341,15,3,131,-4,-30,3,1,4,6,-52,3.704,3977.4,TRUE,TRUE,FALSE,2181.8616
Apr 13 2025 16:59:34.000 UTC,1744577974.0,4222.4,34.05724,-80.42343,15,3,131,-8,-30,3,1,4,6,-52,3.704,3976.4,TRUE,TRUE,FALSE,2196.1762
Apr 13 2025 16:59:34.100 UTC,1744577974.1,4221.2,34.05727,-80.42345,15,3,131,-11,-30,3,1,4,7,-52,3.704,3975.2,TRUE,TRUE,FALSE,2209.2969
Apr 13 2025 16:59:34.200 UTC,1744577974.2,4220.4,34.05730,-80.42347,15,3,130,-14,-30,3,1,4,7,-52,3.704,3974.4,TRUE,TRUE,FALSE,2222.4233
Apr 13 2025 16:59:34.300 UTC,1744577974.3,4219.0,34.05733,-80.42349,15,3,130,-18,-30,3,0,5,7,-54,3.704,3973.0,TRUE,TRUE,FALSE,2235.5438
Apr 13 2025 16:59:34.400 UTC,1744577974.4,4217.4,34.05737,-80.42352,15,3,131,-20,-30,3,0,5,7,-54,3.704,3971.4,TRUE,TRUE,FALSE,2248.6643
Apr 13 2025 16:59:34.500 UTC,1744577974.5,4215.4,34.05740,-80.42354,15,3,131,-23,-31,3,0,5,7,-54,3.704,3969.4,TRUE,TRUE,FALSE,2262.9796
Apr 13 2025 16:59:34.600 UTC,1744577974.6,4212.7,34.05743,-80.42356,15,3,131,-26,-31,3,0,5,8,-54,3.704,3966.7,TRUE,TRUE,FALSE,2276.1000
Apr 13 2025 16:59:34.700 UTC,1744577974.7,4209.8,34.05746,-80.42358,15,3,131,-30,-31,3,0,6,7,-54,3.704,3963.8,TRUE,TRUE,FALSE,2289.2205
Apr 13 2025 16:59:34.800 UTC,1744577974.8,4207.0,34.05749,-80.42361,15,3,134,-30,-30,3,0,7,7,-54,3.704,3961.0,TRUE,TRUE,FALSE,2302.3410
Apr 13 2025 16:59:34.900 UTC,1744577974.9,4203.6,34.05753,-80.42363,15,3,130,-33,-30,3,0,5,9,-54,3.704,3957.6,TRUE,TRUE,FALSE,2316.6562
Apr 13 2025 16:59:35.000 UTC,1744577975.0,4199.8,34.05756,-80.42365,15,3,127,-35,-31,3,0,4,11,-54,3.704,3953.8,TRUE,TRUE,FALSE,2329.7766
Apr 13 2025 16:59:35.100 UTC,1744577975.1,4195.8,34.05759,-80.42368,15,3,134,-38,-32,3,0,4,11,-54,3.704,3949.8,TRUE,TRUE,FALSE,2342.8971
Apr 13 2025 16:59:35.200 UTC,1744577975.2,4191.6,34.05762,-80.42370,15,3,135,-40,-32,3,0,6,9,-54,3.704,3945.6,TRUE,TRUE,FALSE,2356.0177
Apr 13 2025 16:59:35.300 UTC,1744577975.3,4186.7,34.05765,-80.42372,15,3,134,-50,-32,3,0,8,7,-45,3.704,3940.7,TRUE,TRUE,FALSE,2369.1382
Apr 13 2025 16:59:35.400 UTC,1744577975.4,4181.5,34.05768,-80.42374,15,3,134,-51,-33,3,0,8,7,-45,3.703,3935.5,TRUE,TRUE,FALSE,2383.4533
Apr 13 2025 16:59:35.500 UTC,1744577975.5,4175.9,34.05771,-80.42377,15,3,133,-60,-32,3,0,11,4,-45,3.703,3929.9,TRUE,TRUE,FALSE,2396.5738
Apr 13 2025 16:59:35.600 UTC,1744577975.6,4169.6,34.05774,-80.42379,15,3,133,-64,-30,3,0,10,5,-45,3.703,3923.6,TRUE,TRUE,FALSE,2409.6943
Apr 13 2025 16:59:35.700 UTC,1744577975.7,4163.6,34.05777,-80.42381,15,3,135,-57,-31,3,0,10,5,-45,3.703,3917.6,TRUE,TRUE,FALSE,2422.8148
Apr 13 2025 16:59:35.800 UTC,1744577975.8,4158.4,34.05781,-80.42384,16,3,136,-59,-33,3,0,10,6,-45,3.703,3912.4,TRUE,TRUE,FALSE,2437.1299
Apr 13 2025 16:59:35.900 UTC,1744577975.9,4152.8,34.05783,-80.42387,16,3,132,-56,-40,3,0,10,5,-45,3.703,3906.8,TRUE,TRUE,FALSE,2450.2452
Apr 13 2025 16:59:36.000 UTC,1744577976.0,4146.2,34.05786,-80.42390,16,3,124,-63,-45,3,0,11,2,-45,3.703,3900.2,TRUE,TRUE,FALSE,2463.3639
Apr 13 2025 16:59:37.000 UTC,1744577977.0,4089.3,34.05807,-80.42405,16,3,61,-46,-31,3,0,2,12,-46,3.703,3843.3,TRUE,TRUE,FALSE,2551.6321
Apr 13 2025 16:59:38.000 UTC,1744577978.0,4030.1,34.05820,-80.42414,16,3,52,-69,-15,3,0,5,10,-41,3.703,3784.1,TRUE,TRUE,FALSE,2608.8879
Apr 13 2025 16:59:39.000 UTC,1744577979.0,3954.9,34.05832,-80.42420,15,3,52,-85,-25,3,0,11,3,-43,3.703,3708.9,TRUE,TRUE,FALSE,2655.4207
Apr 13 2025 16:59:40.000 UTC,1744577980.0,3859.9,34.05842,-80.42426,15,3,39,-94,-22,3,0,9,5,-59,3.702,3613.9,TRUE,TRUE,FALSE,2693.6069
Apr 13 2025 16:59:41.000 UTC,1744577981.0,3757.6,34.05852,-80.42430,17,3,27,-100,-37,3,0,7,6,-48,3.702,3511.6,TRUE,TRUE,FALSE,2731.8171
Apr 13 2025 16:59:42.000 UTC,1744577982.0,3667.3,34.05859,-80.42433,17,3,35,-81,6,3,0,7,7,-44,3.702,3421.3,TRUE,TRUE,FALSE,2759.2980
Apr 13 2025 16:59:43.000 UTC,1744577983.0,3588.1,34.05864,-80.42432,17,3,11,-78,-56,3,0,8,5,-50,3.702,3342.1,TRUE,TRUE,FALSE,2772.5721
Apr 13 2025 16:59:44.000 UTC,1744577984.0,3508.9,34.05867,-80.42432,16,3,12,-71,49,3,0,5,7,-50,3.703,3262.9,TRUE,TRUE,FALSE,2780.9956
Apr 13 2025 16:59:45.000 UTC,1744577985.0,3436.8,34.05870,-80.42431,17,3,15,-69,-14,3,0,6,9,-53,3.703,3190.8,TRUE,TRUE,FALSE,2789.4762
Apr 13 2025 16:59:46.000 UTC,1744577986.0,3365.7,34.05871,-80.42431,17,3,15,-69,-12,3,0,8,7,-44,3.703,3119.7,TRUE,TRUE,FALSE,2793.0947
Apr 13 2025 16:59:47.000 UTC,1744577987.0,3298.2,34.05869,-80.42434,17,3,13,-59,-169,3,0,2,11,-50,3.703,3052.2,TRUE,TRUE,FALSE,2792.9085
Apr 13 2025 16:59:48.000 UTC,1744577988.0,3250.3,34.05865,-80.42432,15,3,11,-40,155,3,0,3,9,-46,3.703,3004.3,TRUE,TRUE,FALSE,2777.3845
Apr 13 2025 16:59:49.000 UTC,1744577989.0,3226.6,34.05861,-80.42428,17,3,17,-21,155,3,0,6,8,-50,3.703,2980.6,TRUE,TRUE,FALSE,2755.9242
Apr 13 2025 16:59:50.000 UTC,1744577990.0,3208.7,34.05857,-80.42425,16,3,5,-25,144,3,0,8,6,-49,3.703,2962.7,TRUE,TRUE,FALSE,2741.6460
Apr 13 2025 16:59:51.000 UTC,1744577991.0,3190.6,34.05856,-80.42422,16,3,14,-21,152,3,0,8,6,-48,3.703,2944.6,TRUE,TRUE,FALSE,2730.9852
Apr 13 2025 16:59:52.000 UTC,1744577992.0,3174.1,34.05852,-80.42419,16,3,14,-19,169,3,0,7,7,-49,3.703,2928.1,TRUE,TRUE,FALSE,2716.6639
Apr 13 2025 16:59:53.000 UTC,1744577993.0,3156.3,34.05848,-80.42418,16,3,11,-21,152,3,0,8,6,-49,3.703,2910.3,TRUE,TRUE,FALSE,2702.2967
Apr 13 2025 16:59:54.000 UTC,1744577994.0,3135.4,34.05846,-80.42416,16,3,8,-21,149,3,0,9,5,-47,3.703,2889.4,TRUE,TRUE,FALSE,2690.3852
Apr 13 2025 16:59:55.000 UTC,1744577995.0,3116.2,34.05843,-80.42415,16,3,8,-20,178,3,0,9,5,-46,3.703,2870.2,TRUE,TRUE,FALSE,2681.9979
Apr 13 2025 16:59:56.000 UTC,1744577996.0,3099.5,34.05841,-80.42413,16,3,5,-18,144,3,0,10,4,-46,3.703,2853.5,TRUE,TRUE,FALSE,2673.6550
Apr 13 2025 16:59:57.000 UTC,1744577997.0,3081.2,34.05840,-80.42412,16,3,6,-22,171,3,0,8,6,-51,3.703,2835.2,TRUE,TRUE,FALSE,2665.3123
Apr 13 2025 16:59:58.000 UTC,1744577998.0,3059.8,34.05839,-80.42410,16,3,10,-25,72,3,0,8,6,-52,3.703,2813.8,TRUE,TRUE,FALSE,2660.5844
Apr 13 2025 16:59:59.000 UTC,1744577999.0,3033.7,34.05840,-80.42406,16,3,8,-26,86,3,0,9,5,-50,3.703,2787.7,TRUE,TRUE,FALSE,2657.2287
Apr 13 2025 17:00:00.000 UTC,1744578000.0,3008.3,34.05840,-80.42403,16,3,13,-25,59,3,0,10,4,-50,3.702,2762.3,TRUE,TRUE,FALSE,2655.0637
Apr 13 2025 17:00:01.000 UTC,1744578001.0,2982.9,34.05843,-80.42398,16,3,24,-26,60,3,0,10,3,-46,3.702,2736.9,TRUE,TRUE,FALSE,2655.6082
Apr 13 2025 17:00:02.000 UTC,1744578002.0,2957.8,34.05846,-80.42390,15,3,27,-23,79,3,0,11,2,-45,3.703,2711.8,TRUE,TRUE,FALSE,2652.9522
Apr 13 2025 17:00:03.000 UTC,1744578003.0,2936.7,34.05847,-80.42381,16,3,30,-17,89,3,0,12,2,-37,3.703,2690.7,TRUE,TRUE,FALSE,2642.3501
Apr 13 2025 17:00:04.000 UTC,1744578004.0,2921.2,34.05846,-80.42370,16,3,30,-14,102,3,0,12,2,-43,3.703,2675.2,TRUE,TRUE,FALSE,2624.8092
Apr 13 2025 17:00:05.000 UTC,1744578005.0,2906.3,34.05844,-80.42362,16,3,19,-16,104,3,0,9,5,-45,3.703,2660.3,TRUE,TRUE,FALSE,2609.2653
Apr 13 2025 17:00:06.000 UTC,1744578006.0,2892.1,34.05843,-80.42356,16,3,18,-13,100,3,0,9,5,-46,3.703,2646.1,TRUE,TRUE,FALSE,2597.1682
Apr 13 2025 17:00:07.000 UTC,1744578007.0,2881.8,34.05843,-80.42349,16,3,19,-8,78,3,0,10,4,-43,3.703,2635.8,TRUE,TRUE,FALSE,2587.8685
Apr 13 2025 17:00:08.000 UTC,1744578008.0,2870.2,34.05845,-80.42343,16,3,19,-9,77,3,0,9,4,-46,3.702,2624.2,TRUE,TRUE,FALSE,2584.7238
Apr 13 2025 17:00:09.000 UTC,1744578009.0,2861.5,34.05847,-80.42336,16,3,24,-11,59,3,0,10,4,-53,3.702,2615.5,TRUE,TRUE,FALSE,2580.9903
Apr 13 2025 17:00:10.000 UTC,1744578010.0,2850.8,34.05851,-80.42329,16,3,30,-9,47,3,0,9,5,-44,3.702,2604.8,TRUE,TRUE,FALSE,2587.2955
Apr 13 2025 17:00:11.000 UTC,1744578011.0,2839.2,34.05856,-80.42319,17,3,41,-17,73,3,0,10,4,-42,3.702,2593.2,TRUE,TRUE,FALSE,2591.3468
Apr 13 2025 17:00:12.000 UTC,1744578012.0,2821.3,34.05857,-80.42306,16,3,38,-18,93,3,0,10,4,-39,3.702,2575.3,TRUE,TRUE,FALSE,2579.4176
Apr 13 2025 17:00:13.000 UTC,1744578013.0,2801.8,34.05857,-80.42294,16,3,32,-20,96,3,0,12,1,-39,3.702,2555.8,TRUE,TRUE,FALSE,2563.3695
Apr 13 2025 17:00:14.000 UTC,1744578014.0,2783.4,34.05855,-80.42281,16,3,45,-17,102,3,0,7,7,-44,3.703,2537.4,TRUE,TRUE,FALSE,2542.0967
Apr 13 2025 17:00:15.000 UTC,1744578015.0,2762.9,34.05851,-80.42267,17,3,42,-22,115,3,0,7,8,-45,3.703,2516.9,TRUE,TRUE,FALSE,2511.8153
Apr 13 2025 17:00:16.000 UTC,1744578016.0,2740.9,34.05847,-80.42258,17,3,18,-21,113,3,0,8,6,-45,3.702,2494.9,TRUE,TRUE,FALSE,2489.7743
Apr 13 2025 17:00:17.000 UTC,1744578017.0,2720.2,34.05846,-80.42252,17,3,21,-19,98,3,0,11,2,-45,3.702,2474.2,TRUE,TRUE,FALSE,2479.4193
Apr 13 2025 17:00:18.000 UTC,1744578018.0,2702.7,34.05845,-80.42245,17,3,15,-17,101,3,0,10,3,-50,3.702,2456.7,TRUE,TRUE,FALSE,2469.6942
Apr 13 2025 17:00:19.000 UTC,1744578019.0,2685.9,34.05845,-80.42241,17,3,18,-18,73,3,0,11,1,-53,3.702,2439.9,TRUE,TRUE,FALSE,2465.0397
Apr 13 2025 17:00:20.000 UTC,1744578020.0,2667.3,34.05847,-80.42233,16,3,26,-17,75,3,0,10,3,-47,3.702,2421.3,TRUE,TRUE,FALSE,2464.0246
Apr 13 2025 17:00:21.000 UTC,1744578021.0,2650.3,34.05849,-80.42224,16,3,32,-17,77,3,0,10,3,-42,3.702,2404.3,TRUE,TRUE,FALSE,2461.7945
Apr 13 2025 17:00:22.000 UTC,1744578022.0,2634.6,34.05849,-80.42213,16,3,31,-15,99,3,0,10,4,-39,3.702,2388.6,TRUE,TRUE,FALSE,2451.8593
Apr 13 2025 17:00:23.000 UTC,1744578023.0,2618.3,34.05847,-80.42202,16,3,34,-15,101,3,0,12,2,-39,3.702,2372.3,TRUE,TRUE,FALSE,2434.9753
Apr 13 2025 17:00:24.000 UTC,1744578024.0,2602.6,34.05845,-80.42191,16,3,35,-16,106,3,0,9,6,-43,3.702,2356.6,TRUE,TRUE,FALSE,2418.4893
Apr 13 2025 17:00:25.000 UTC,1744578025.0,2584.8,34.05841,-80.42181,16,3,31,-20,127,3,0,9,5,-44,3.702,2338.8,TRUE,TRUE,FALSE,2395.5779
Apr 13 2025 17:00:26.000 UTC,1744578026.0,2566.2,34.05836,-80.42174,16,3,24,-18,137,3,0,8,7,-44,3.702,2320.2,TRUE,TRUE,FALSE,2372.6235
Apr 13 2025 17:00:27.000 UTC,1744578027.0,2548.0,34.05831,-80.42169,16,3,21,-16,138,3,0,8,6,-36,3.702,2302.0,TRUE,TRUE,FALSE,2351.5411
Apr 13 2025 17:00:28.000 UTC,1744578028.0,2532.8,34.05827,-80.42165,16,3,13,-17,143,3,0,9,5,-38,3.701,2286.8,TRUE,TRUE,FALSE,2335.1199
Apr 13 2025 17:00:29.000 UTC,1744578029.0,2516.5,34.05824,-80.42162,16,3,11,-15,122,3,0,10,3,-45,3.701,2270.5,TRUE,TRUE,FALSE,2323.3492
Apr 13 2025 17:00:30.000 UTC,1744578030.0,2500.7,34.05824,-80.42159,16,3,9,-15,113,3,0,9,4,-47,3.7,2254.7,TRUE,TRUE,FALSE,2318.3443
Apr 13 2025 17:00:31.000 UTC,1744578031.0,2485.8,34.05823,-80.42156,16,3,13,-15,78,3,0,10,3,-42,3.7,2239.8,TRUE,TRUE,FALSE,2314.7196
Apr 13 2025 17:00:32.000 UTC,1744578032.0,2468.8,34.05824,-80.42151,16,3,17,-18,85,3,0,12,2,-42,3.701,2222.8,TRUE,TRUE,FALSE,2313.5282
Apr 13 2025 17:00:33.000 UTC,1744578033.0,2451.1,34.05824,-80.42145,15,3,21,-16,87,3,0,11,3,-39,3.701,2205.1,TRUE,TRUE,FALSE,2309.2091
Apr 13 2025 17:00:34.000 UTC,1744578034.0,2435.1,34.05825,-80.42137,16,3,24,-17,79,3,0,11,3,-39,3.706,2189.1,TRUE,TRUE,FALSE,2308.0839
Apr 13 2025 17:00:36.000 UTC,1744578036.0,2403.1,34.05824,-80.42117,15,3,30,-14,105,3,0,9,5,-44,3.7,2157.1,TRUE,TRUE,FALSE,2289.6980
Apr 13 2025 17:00:37.000 UTC,1744578037.0,2389.4,34.05822,-80.42107,15,3,30,-15,102,3,0,11,2,-44,3.7,2143.4,TRUE,TRUE,FALSE,2277.6168
Apr 13 2025 17:00:38.000 UTC,1744578038.0,2374.3,34.05819,-80.42097,15,3,30,-13,107,3,0,10,3,-43,3.701,2128.3,TRUE,TRUE,FALSE,2264.0620
Apr 13 2025 17:00:39.000 UTC,1744578039.0,2360.8,34.05816,-80.42088,15,3,26,-13,113,3,0,10,3,-44,3.701,2114.8,TRUE,TRUE,FALSE,2248.4749
Apr 13 2025 17:00:40.000 UTC,1744578040.0,2346.8,34.05814,-80.42081,15,3,24,-12,119,3,0,8,6,-44,3.701,2100.8,TRUE,TRUE,FALSE,2235.2482
Apr 13 2025 17:00:41.000 UTC,1744578041.0,2334.7,34.05809,-80.42073,15,3,32,-12,126,3,0,8,6,-44,3.701,2088.7,TRUE,TRUE,FALSE,2215.3296
Apr 13 2025 17:00:42.000 UTC,1744578042.0,2323.2,34.05804,-80.42065,15,3,24,-11,138,3,0,8,6,-45,3.701,2077.2,TRUE,TRUE,FALSE,2192.8385
Apr 13 2025 17:00:43.000 UTC,1744578043.0,2310.1,34.05798,-80.42062,15,3,22,-14,150,3,0,7,7,-44,3.701,2064.1,TRUE,TRUE,FALSE,2171.9914
Apr 13 2025 17:00:44.000 UTC,1744578044.0,2294.6,34.05793,-80.42057,15,3,24,-16,137,3,0,10,4,-41,3.7,2048.6,TRUE,TRUE,FALSE,2152.2770
Apr 13 2025 17:00:45.000 UTC,1744578045.0,2277.4,34.05788,-80.42051,15,3,27,-18,136,3,0,9,5,-44,3.7,2031.4,TRUE,TRUE,FALSE,2132.0835
Apr 13 2025 17:00:46.000 UTC,1744578046.0,2260.3,34.05783,-80.42046,15,3,24,-15,154,3,0,9,5,-45,3.701,2014.3,TRUE,TRUE,FALSE,2109.7499
Apr 13 2025 17:00:47.000 UTC,1744578047.0,2243.7,34.05777,-80.42043,15,3,23,-17,150,3,0,9,5,-44,3.701,1997.7,TRUE,TRUE,FALSE,2086.5841
